d3mIndex,global_id,event_id,wire_id,energy_deposit,relative_time,label
47733,809673,180,2913,7.23594647714e-05,722.256146833,0
47734,809674,180,2914,8.22059094723e-05,951.086521735,0
47735,809675,180,2915,0.0,0.0,0
47736,809676,180,2916,0.0,0.0,0
47737,809677,180,2917,0.0,0.0,0
47738,809678,180,2918,0.0,0.0,0
47739,809679,180,2919,5.46773748522e-06,551.859086537,0
47740,809680,180,2920,4.32352188257e-05,321.00591417,0
47741,809681,180,2921,0.0,0.0,0
47742,809682,180,2922,0.0,0.0,0
47743,809683,180,2923,0.0,0.0,0
47744,809684,180,2924,0.0,0.0,0
47745,809685,180,2925,0.0,0.0,0
47746,809686,180,2926,0.0,0.0,0
47747,809687,180,2927,0.0,0.0,0
47748,809688,180,2928,0.0,0.0,0
47749,809689,180,2929,0.0,0.0,0
47750,809690,180,2930,0.0,0.0,0
47751,809691,180,2931,0.0,0.0,0
47752,809692,180,2932,9.72470319474e-06,241.01417311,0
47753,809693,180,2933,1.08281046444e-05,304.488367715,0
47754,809694,180,2934,0.0,0.0,0
47755,809695,180,2935,0.0,0.0,0
47756,809696,180,2936,1.54382259947e-05,948.951204334,0
47757,809697,180,2937,0.0,0.0,0
47758,809698,180,2938,0.0,0.0,0
47759,809699,180,2939,0.0,0.0,0
47760,809700,180,2940,7.19077366495e-06,962.02397081,0
47761,809701,180,2941,0.0,0.0,0
47762,809702,180,2942,0.0,0.0,0
47763,809703,180,2943,0.0,0.0,0
47764,809704,180,2944,0.0,0.0,0
47765,809705,180,2945,0.0,0.0,0
47766,809706,180,2946,0.0,0.0,0
47767,809707,180,2947,0.0,0.0,0
47768,809708,180,2948,0.0,0.0,0
47769,809709,180,2949,0.0,0.0,0
47770,809710,180,2950,0.0,0.0,0
47771,809711,180,2951,4.49723067288e-06,820.860585525,0
47772,809712,180,2952,1.90010120045e-07,331.592899474,0
47773,809713,180,2953,0.0,0.0,0
47774,809714,180,2954,0.0,0.0,0
47775,809715,180,2955,0.0,0.0,0
47776,809716,180,2956,0.0,0.0,0
47777,809717,180,2957,0.0,0.0,0
47778,809718,180,2958,0.0,0.0,0
47779,809719,180,2959,0.0,0.0,0
47780,809720,180,2960,0.0,0.0,0
47781,809721,180,2961,0.0,0.0,0
47782,809722,180,2962,5.75394003209e-06,609.372062001,0
47783,809723,180,2963,1.28810562227e-05,509.95518429,0
47784,809724,180,2964,0.0,0.0,0
47785,809725,180,2965,0.0,0.0,0
47786,809726,180,2966,0.0,0.0,0
47787,809727,180,2967,2.78564920699e-07,878.066151942,0
47788,809728,180,2968,0.0,0.0,0
47789,809729,180,2969,0.0,0.0,0
47790,809730,180,2970,0.0,0.0,0
47791,809731,180,2971,0.0,0.0,0
47792,809732,180,2972,0.0,0.0,0
47793,809733,180,2973,0.0,0.0,0
47794,809734,180,2974,0.0,0.0,0
47795,809735,180,2975,0.0,0.0,0
47796,809736,180,2976,9.82570609266e-06,1073.02568067,0
47797,809737,180,2977,0.0,0.0,0
47798,809738,180,2978,0.0,0.0,0
47799,809739,180,2979,0.0,0.0,0
47800,809740,180,2980,0.0,0.0,0
47801,809741,180,2981,0.0,0.0,0
47802,809742,180,2982,6.81961880911e-06,317.296696565,0
47803,809743,180,2983,0.0,0.0,0
47804,809744,180,2984,0.0,0.0,0
47805,809745,180,2985,0.0,0.0,0
47806,809746,180,2986,0.0,0.0,0
47807,809747,180,2987,0.0,0.0,0
47808,809748,180,2988,0.0,0.0,0
47809,809749,180,2989,0.0,0.0,0
47810,809750,180,2990,0.0,0.0,0
47811,809751,180,2991,0.0,0.0,0
47812,809752,180,2992,0.0,0.0,0
47813,809753,180,2993,0.0,0.0,0
47814,809754,180,2994,0.0,0.0,0
47815,809755,180,2995,0.0,0.0,0
47816,809756,180,2996,0.0,0.0,0
47817,809757,180,2997,0.0,0.0,0
47818,809758,180,2998,0.0,0.0,0
47819,809759,180,2999,0.0,0.0,0
47820,809760,180,3000,0.0,0.0,0
47821,809761,180,3001,0.0,0.0,0
47822,809762,180,3002,0.000440499655651,857.233225737,0
47823,809763,180,3003,0.0,0.0,0
47824,809764,180,3004,0.0,0.0,0
47825,809765,180,3005,0.0,0.0,0
47826,809766,180,3006,0.0,0.0,0
47827,809767,180,3007,0.0,0.0,0
47828,809768,180,3008,0.0,0.0,0
47829,809769,180,3009,5.24608498077e-05,6.50838939744,0
47830,809770,180,3010,4.28851566801e-06,84.0871664018,0
47831,809771,180,3011,0.0,0.0,0
47832,809772,180,3012,0.0,0.0,0
47833,809773,180,3013,0.0,0.0,0
47834,809774,180,3014,0.0,0.0,0
47835,809775,180,3015,0.0,0.0,0
47836,809776,180,3016,0.0,0.0,0
47837,809777,180,3017,0.0,0.0,0
47838,809778,180,3018,0.0,0.0,0
47839,809779,180,3019,0.0,0.0,0
47840,809780,180,3020,0.0,0.0,0
47841,809781,180,3021,0.0,0.0,0
47842,809782,180,3022,0.0,0.0,0
47843,809783,180,3023,0.0,0.0,0
47844,809784,180,3024,0.0,0.0,0
47845,809785,180,3025,0.0,0.0,0
47846,809786,180,3026,0.0,0.0,0
47847,809787,180,3027,0.0,0.0,0
47848,809788,180,3028,0.0,0.0,0
47849,809789,180,3029,1.60468447532e-05,324.513395561,0
47850,809790,180,3030,0.0,0.0,0
47851,809791,180,3031,0.0,0.0,0
47852,809792,180,3032,0.0,0.0,0
47853,809793,180,3033,0.0,0.0,0
47854,809794,180,3034,0.0,0.0,0
47855,809795,180,3035,0.0,0.0,0
47856,809796,180,3036,2.03077334422e-06,1016.82824119,0
47857,809797,180,3037,0.0,0.0,0
47858,809798,180,3038,0.0,0.0,0
47859,809799,180,3039,0.0,0.0,0
47860,809800,180,3040,0.0,0.0,0
47861,809801,180,3041,0.0,0.0,0
47862,809802,180,3042,0.0,0.0,0
47863,809803,180,3043,0.0,0.0,0
47864,809804,180,3044,0.0,0.0,0
47865,809805,180,3045,1.40963647866e-06,1138.50716137,0
47866,809806,180,3046,6.9947674526e-06,1111.05089063,0
47867,809807,180,3047,0.0,0.0,0
47868,809808,180,3048,0.0,0.0,0
47869,809809,180,3049,0.0,0.0,0
47870,809810,180,3050,0.0,0.0,0
47871,809811,180,3051,0.0,0.0,0
47872,809812,180,3052,0.0,0.0,0
47873,809813,180,3053,0.0,0.0,0
47874,809814,180,3054,0.0,0.0,0
47875,809815,180,3055,0.0,0.0,0
47876,809816,180,3056,0.0,0.0,0
47877,809817,180,3057,0.0,0.0,0
47878,809818,180,3058,0.0,0.0,0
47879,809819,180,3059,0.0,0.0,0
47880,809820,180,3060,0.0,0.0,0
47881,809821,180,3061,0.0,0.0,0
47882,809822,180,3062,0.0,0.0,0
47883,809823,180,3063,0.0,0.0,0
47884,809824,180,3064,0.0,0.0,0
47885,809825,180,3065,0.000459963964589,536.094570767,0
47886,809826,180,3066,0.0,0.0,0
47887,809827,180,3067,0.0,0.0,0
47888,809828,180,3068,0.0,0.0,0
47889,809829,180,3069,0.0,0.0,0
47890,809830,180,3070,0.0,0.0,0
47891,809831,180,3071,0.0,0.0,0
47892,809832,180,3072,0.0,0.0,0
47893,809833,180,3073,0.0,0.0,0
47894,809834,180,3074,0.0,0.0,0
47895,809835,180,3075,0.0,0.0,0
47896,809836,180,3076,0.0,0.0,0
47897,809837,180,3077,0.0,0.0,0
47898,809838,180,3078,3.03214642104e-08,415.497198972,0
47899,809839,180,3079,3.27573472157e-05,997.297997309,0
47900,809840,180,3080,0.0,0.0,0
47901,809841,180,3081,0.0,0.0,0
47902,809842,180,3082,0.0,0.0,0
47903,809843,180,3083,0.0,0.0,0
47904,809844,180,3084,0.0,0.0,0
47905,809845,180,3085,0.0,0.0,0
47906,809846,180,3086,0.0,0.0,0
47907,809847,180,3087,0.0,0.0,0
47908,809848,180,3088,0.0,0.0,0
47909,809849,180,3089,0.0,0.0,0
47910,809850,180,3090,0.0,0.0,0
47911,809851,180,3091,0.0,0.0,0
47912,809852,180,3092,0.0,0.0,0
47913,809853,180,3093,0.0,0.0,0
47914,809854,180,3094,0.0,0.0,0
47915,809855,180,3095,0.0,0.0,0
47916,809856,180,3096,0.0,0.0,0
47917,809857,180,3097,0.0,0.0,0
47918,809858,180,3098,0.0,0.0,0
47919,809859,180,3099,0.0,0.0,0
47920,809860,180,3100,0.0,0.0,0
47921,809861,180,3101,0.0,0.0,0
47922,809862,180,3102,0.0,0.0,0
47923,809863,180,3103,0.0,0.0,0
47924,809864,180,3104,0.0,0.0,0
47925,809865,180,3105,0.0,0.0,0
47926,809866,180,3106,0.0,0.0,0
47927,809867,180,3107,0.0,0.0,0
47928,809868,180,3108,0.0,0.0,0
47929,809869,180,3109,0.0,0.0,0
47930,809870,180,3110,0.0,0.0,0
47931,809871,180,3111,0.0,0.0,0
47932,809872,180,3112,0.0,0.0,0
47933,809873,180,3113,0.0,0.0,0
47934,809874,180,3114,0.0,0.0,0
47935,809875,180,3115,0.0,0.0,0
47936,809876,180,3116,0.0,0.0,0
47937,809877,180,3117,0.0,0.0,0
47938,809878,180,3118,0.0,0.0,0
47939,809879,180,3119,0.0,0.0,0
47940,809880,180,3120,0.0,0.0,0
47941,809881,180,3121,0.0,0.0,0
47942,809882,180,3122,0.0,0.0,0
47943,809883,180,3123,0.0,0.0,0
47944,809884,180,3124,0.0,0.0,0
47945,809885,180,3125,0.0,0.0,0
47946,809886,180,3126,3.57479502447e-07,120.814046193,0
47947,809887,180,3127,0.0,0.0,0
47948,809888,180,3128,0.0,0.0,0
47949,809889,180,3129,0.0,0.0,0
47950,809890,180,3130,0.0,0.0,0
47951,809891,180,3131,0.0,0.0,0
47952,809892,180,3132,0.0,0.0,0
47953,809893,180,3133,1.27901877748e-06,1019.33782954,0
47954,809894,180,3134,1.0507601621e-06,1062.06250361,0
47955,809895,180,3135,0.0,0.0,0
47956,809896,180,3136,0.0,0.0,0
47957,809897,180,3137,0.0,0.0,0
47958,809898,180,3138,0.0,0.0,0
47959,809899,180,3139,0.000158534708462,916.315530552,0
47960,809900,180,3140,0.000576272053996,1023.1567652,0
47961,809901,180,3141,0.0,0.0,0
47962,809902,180,3142,0.0,0.0,0
47963,809903,180,3143,0.0,0.0,0
47964,809904,180,3144,0.0,0.0,0
47965,809905,180,3145,0.0,0.0,0
47966,809906,180,3146,0.0,0.0,0
47967,809907,180,3147,0.0,0.0,0
47968,809908,180,3148,0.0,0.0,0
47969,809909,180,3149,0.0,0.0,0
47970,809910,180,3150,0.0,0.0,0
47971,809911,180,3151,0.0,0.0,0
47972,809912,180,3152,0.0,0.0,0
47973,809913,180,3153,0.0,0.0,0
47974,809914,180,3154,0.0,0.0,0
47975,809915,180,3155,0.0,0.0,0
47976,809916,180,3156,0.0,0.0,0
47977,809917,180,3157,0.0,0.0,0
47978,809918,180,3158,0.000106251590371,222.056391138,0
47979,809919,180,3159,0.0,0.0,0
47980,809920,180,3160,0.0,0.0,0
47981,809921,180,3161,0.0,0.0,0
47982,809922,180,3162,0.0,0.0,0
47983,809923,180,3163,0.0,0.0,0
47984,809924,180,3164,1.02740870439e-06,502.749530131,0
47985,809925,180,3165,0.000214499887873,692.451665577,0
47986,809926,180,3166,5.83721394035e-05,961.216934086,0
47987,809927,180,3167,4.28791043271e-05,880.006909919,0
47988,809928,180,3168,6.64286812962e-05,833.329517368,0
47989,809929,180,3169,5.54347534075e-05,814.762379075,0
47990,809930,180,3170,7.09910879377e-05,803.852986126,0
47991,809931,180,3171,5.5567466188e-05,889.301183833,0
47992,809932,180,3172,6.16074677878e-05,995.682244985,0
47993,809933,180,3173,2.62143304712e-05,16.2487297773,0
47994,809934,180,3174,0.0,0.0,0
47995,809935,180,3175,0.0,0.0,0
47996,809936,180,3176,0.0,0.0,0
47997,809937,180,3177,0.0,0.0,0
47998,809938,180,3178,0.0,0.0,0
47999,809939,180,3179,0.0,0.0,0
48000,809940,180,3180,0.0,0.0,0
48001,809941,180,3181,0.0,0.0,0
48002,809942,180,3182,0.0,0.0,0
48003,809943,180,3183,5.77916120474e-07,144.681256852,0
48004,809944,180,3184,0.0,0.0,0
48005,809945,180,3185,2.00770743103e-05,256.448822505,0
48006,809946,180,3186,7.90254340891e-06,627.959221228,0
48007,809947,180,3187,0.0,0.0,0
48008,809948,180,3188,0.0,0.0,0
48009,809949,180,3189,0.0,0.0,0
48010,809950,180,3190,0.0,0.0,0
48011,809951,180,3191,0.0,0.0,0
48012,809952,180,3192,0.0,0.0,0
48013,809953,180,3193,0.0,0.0,0
48014,809954,180,3194,0.0,0.0,0
48015,809955,180,3195,0.0,0.0,0
48016,809956,180,3196,0.0,0.0,0
48017,809957,180,3197,0.0,0.0,0
48018,809958,180,3198,0.0,0.0,0
48019,809959,180,3199,0.0,0.0,0
48020,809960,180,3200,0.0,0.0,0
48021,809961,180,3201,6.8752666379e-06,396.85907445,0
48022,809962,180,3202,1.40036243236e-05,196.676220286,0
48023,809963,180,3203,0.0,0.0,0
48024,809964,180,3204,0.0,0.0,0
48025,809965,180,3205,0.0,0.0,0
48026,809966,180,3206,0.0,0.0,0
48027,809967,180,3207,0.0,0.0,0
48028,809968,180,3208,0.0,0.0,0
48029,809969,180,3209,4.17822458273e-07,79.5881402063,0
48030,809970,180,3210,0.0,0.0,0
48031,809971,180,3211,0.0,0.0,0
48032,809972,180,3212,0.0,0.0,0
48033,809973,180,3213,0.0,0.0,0
48034,809974,180,3214,0.0,0.0,0
48035,809975,180,3215,0.0,0.0,0
48036,809976,180,3216,0.0,0.0,0
48037,809977,180,3217,0.0,0.0,0
48038,809978,180,3218,0.0,0.0,0
48039,809979,180,3219,0.0,0.0,0
48040,809980,180,3220,0.0,0.0,0
48041,809981,180,3221,0.0,0.0,0
48042,809982,180,3222,0.0,0.0,0
48043,809983,180,3223,0.0,0.0,0
48044,809984,180,3224,0.0,0.0,0
48045,809985,180,3225,0.0,0.0,0
48046,809986,180,3226,0.0,0.0,0
48047,809987,180,3227,4.18492402141e-05,622.083130966,0
48048,809988,180,3228,0.0,0.0,0
48049,809989,180,3229,0.0,0.0,0
48050,809990,180,3230,0.0,0.0,0
48051,809991,180,3231,0.0,0.0,0
48052,809992,180,3232,0.0,0.0,0
48053,809993,180,3233,2.70978321669e-07,983.323394553,0
48054,809994,180,3234,8.1187260731e-06,523.428107952,0
48055,809995,180,3235,6.08784238904e-06,502.315209783,0
48056,809996,180,3236,1.27205111196e-06,781.23548705,0
48057,809997,180,3237,0.0,0.0,0
48058,809998,180,3238,0.0,0.0,0
48059,809999,180,3239,0.0,0.0,0
48060,810000,180,3240,0.0,0.0,0
48061,810001,180,3241,0.0,0.0,0
48062,810002,180,3242,0.0,0.0,0
48063,810003,180,3243,0.0,0.0,0
48064,810004,180,3244,0.0,0.0,0
48065,810005,180,3245,0.0,0.0,0
48066,810006,180,3246,0.0,0.0,0
48067,810007,180,3247,0.0,0.0,0
48068,810008,180,3248,0.0,0.0,0
48069,810009,180,3249,0.0,0.0,0
48070,810010,180,3250,0.0,0.0,0
48071,810011,180,3251,0.0,0.0,0
48072,810012,180,3252,0.0,0.0,0
48073,810013,180,3253,0.0,0.0,0
48074,810014,180,3254,0.0,0.0,0
48075,810015,180,3255,0.0,0.0,0
48076,810016,180,3256,0.0,0.0,0
48077,810017,180,3257,0.0,0.0,0
48078,810018,180,3258,0.0,0.0,0
48079,810019,180,3259,0.0,0.0,0
48080,810020,180,3260,0.0,0.0,0
48081,810021,180,3261,0.0,0.0,0
48082,810022,180,3262,0.0,0.0,0
48083,810023,180,3263,0.0,0.0,0
48084,810024,180,3264,0.0,0.0,0
48085,810025,180,3265,0.0,0.0,0
48086,810026,180,3266,0.0,0.0,0
48087,810027,180,3267,0.0,0.0,0
48088,810028,180,3268,0.0,0.0,0
48089,810029,180,3269,0.0,0.0,0
48090,810030,180,3270,0.0,0.0,0
48091,810031,180,3271,2.44685422158e-05,814.675953822,0
48092,810032,180,3272,0.0,0.0,0
48093,810033,180,3273,0.0,0.0,0
48094,810034,180,3274,0.0,0.0,0
48095,810035,180,3275,0.0,0.0,0
48096,810036,180,3276,0.0,0.0,0
48097,810037,180,3277,0.0,0.0,0
48098,810038,180,3278,0.0,0.0,0
48099,810039,180,3279,0.0,0.0,0
48100,810040,180,3280,1.77524368459e-06,721.456532036,0
48101,810041,180,3281,0.0,0.0,0
48102,810042,180,3282,0.0,0.0,0
48103,810043,180,3283,0.0,0.0,0
48104,810044,180,3284,0.0,0.0,0
48105,810045,180,3285,0.0,0.0,0
48106,810046,180,3286,0.0,0.0,0
48107,810047,180,3287,6.1602552726e-05,8.37209354135,0
48108,810048,180,3288,0.0,0.0,0
48109,810049,180,3289,0.0,0.0,0
48110,810050,180,3290,0.0,0.0,0
48111,810051,180,3291,0.0,0.0,0
48112,810052,180,3292,0.0,0.0,0
48113,810053,180,3293,0.0,0.0,0
48114,810054,180,3294,0.0,0.0,0
48115,810055,180,3295,0.0,0.0,0
48116,810056,180,3296,0.0,0.0,0
48117,810057,180,3297,0.0,0.0,0
48118,810058,180,3298,0.0,0.0,0
48119,810059,180,3299,0.0,0.0,0
48120,810060,180,3300,0.0,0.0,0
48121,810061,180,3301,0.0,0.0,0
48122,810062,180,3302,0.0,0.0,0
48123,810063,180,3303,0.0,0.0,0
48124,810064,180,3304,0.0,0.0,0
48125,810065,180,3305,0.0,0.0,0
48126,810066,180,3306,0.0,0.0,0
48127,810067,180,3307,0.0,0.0,0
48128,810068,180,3308,0.0,0.0,0
48129,810069,180,3309,2.31532046852e-07,42.5860743492,0
48130,810070,180,3310,1.18116202594e-05,584.767465773,0
48131,810071,180,3311,8.90683906993e-06,638.481844872,0
48132,810072,180,3312,9.50401205688e-06,585.649566075,0
48133,810073,180,3313,5.92660927212e-06,621.583482892,0
48134,810074,180,3314,2.56800067525e-07,132.107761214,0
48135,810075,180,3315,0.0,0.0,0
48136,810076,180,3316,0.0,0.0,0
48137,810077,180,3317,0.0,0.0,0
48138,810078,180,3318,6.92088780746e-06,581.26227913,0
48139,810079,180,3319,1.10022090717e-05,559.469278507,0
48140,810080,180,3320,8.07464706943e-06,559.363518907,0
48141,810081,180,3321,5.84825535093e-06,600.557366509,0
48142,810082,180,3322,6.11196649337e-06,571.186379712,0
48143,810083,180,3323,5.2750693434e-06,558.921985371,0
48144,810084,180,3324,0.0,0.0,0
48145,810085,180,3325,0.0,0.0,0
48146,810086,180,3326,0.0,0.0,0
48147,810087,180,3327,0.0,0.0,0
48148,810088,180,3328,0.0,0.0,0
48149,810089,180,3329,0.0,0.0,0
48150,810090,180,3330,0.0,0.0,0
48151,810091,180,3331,0.0,0.0,0
48152,810092,180,3332,0.0,0.0,0
48153,810093,180,3333,0.0,0.0,0
48154,810094,180,3334,0.0,0.0,0
48155,810095,180,3335,0.0,0.0,0
48156,810096,180,3336,0.0,0.0,0
48157,810097,180,3337,0.0,0.0,0
48158,810098,180,3338,0.0,0.0,0
48159,810099,180,3339,0.0,0.0,0
48160,810100,180,3340,0.0,0.0,0
48161,810101,180,3341,0.0,0.0,0
48162,810102,180,3342,0.0,0.0,0
48163,810103,180,3343,0.0,0.0,0
48164,810104,180,3344,0.0,0.0,0
48165,810105,180,3345,0.0,0.0,0
48166,810106,180,3346,0.0,0.0,0
48167,810107,180,3347,0.0,0.0,0
48168,810108,180,3348,0.0,0.0,0
48169,810109,180,3349,0.0,0.0,0
48170,810110,180,3350,0.0,0.0,0
48171,810111,180,3351,0.0,0.0,0
48172,810112,180,3352,0.0,0.0,0
48173,810113,180,3353,1.60910399448e-05,1065.55245487,0
48174,810114,180,3354,0.0,0.0,0
48175,810115,180,3355,0.0,0.0,0
48176,810116,180,3356,0.0,0.0,0
48177,810117,180,3357,0.0,0.0,0
48178,810118,180,3358,0.0,0.0,0
48179,810119,180,3359,0.0,0.0,0
48180,810120,180,3360,0.000425730988202,293.171822933,0
48181,810121,180,3361,0.0,0.0,0
48182,810122,180,3362,0.0,0.0,0
48183,810123,180,3363,0.0,0.0,0
48184,810124,180,3364,0.0,0.0,0
48185,810125,180,3365,0.0,0.0,0
48186,810126,180,3366,0.0,0.0,0
48187,810127,180,3367,0.0,0.0,0
48188,810128,180,3368,0.0,0.0,0
48189,810129,180,3369,0.0,0.0,0
48190,810130,180,3370,0.0,0.0,0
48191,810131,180,3371,0.0,0.0,0
48192,810132,180,3372,0.0,0.0,0
48193,810133,180,3373,0.0,0.0,0
48194,810134,180,3374,0.0,0.0,0
48195,810135,180,3375,0.0,0.0,0
48196,810136,180,3376,0.0,0.0,0
48197,810137,180,3377,0.0,0.0,0
48198,810138,180,3378,0.0,0.0,0
48199,810139,180,3379,0.0,0.0,0
48200,810140,180,3380,0.0,0.0,0
48201,810141,180,3381,0.0,0.0,0
48202,810142,180,3382,0.0,0.0,0
48203,810143,180,3383,0.0,0.0,0
48204,810144,180,3384,0.0,0.0,0
48205,810145,180,3385,0.0,0.0,0
48206,810146,180,3386,0.0,0.0,0
48207,810147,180,3387,0.0,0.0,0
48208,810148,180,3388,4.84264454611e-05,1079.24550206,0
48209,810149,180,3389,0.0,0.0,0
48210,810150,180,3390,0.0,0.0,0
48211,810151,180,3391,0.0,0.0,0
48212,810152,180,3392,0.0,0.0,0
48213,810153,180,3393,0.0,0.0,0
48214,810154,180,3394,0.0,0.0,0
48215,810155,180,3395,0.0,0.0,0
48216,810156,180,3396,0.0,0.0,0
48217,810157,180,3397,0.0,0.0,0
48218,810158,180,3398,0.0,0.0,0
48219,810159,180,3399,0.0,0.0,0
48220,810160,180,3400,0.0,0.0,0
48221,810161,180,3401,0.0,0.0,0
48222,810162,180,3402,0.000144182252968,1062.65500489,0
48223,810163,180,3403,0.0,0.0,0
48224,810164,180,3404,0.0,0.0,0
48225,810165,180,3405,0.0,0.0,0
48226,810166,180,3406,0.0,0.0,0
48227,810167,180,3407,0.0,0.0,0
48228,810168,180,3408,0.0,0.0,0
48229,810169,180,3409,0.0,0.0,0
48230,810170,180,3410,0.0,0.0,0
48231,810171,180,3411,0.0,0.0,0
48232,810172,180,3412,0.0,0.0,0
48233,810173,180,3413,0.0,0.0,0
48234,810174,180,3414,0.0,0.0,0
48235,810175,180,3415,0.0,0.0,0
48236,810176,180,3416,0.0,0.0,0
48237,810177,180,3417,0.0,0.0,0
48238,810178,180,3418,0.0,0.0,0
48239,810179,180,3419,0.0,0.0,0
48240,810180,180,3420,0.0,0.0,0
48241,810181,180,3421,0.0,0.0,0
48242,810182,180,3422,0.0,0.0,0
48243,810183,180,3423,0.0,0.0,0
48244,810184,180,3424,0.0,0.0,0
48245,810185,180,3425,0.0,0.0,0
48246,810186,180,3426,0.0,0.0,0
48247,810187,180,3427,0.0,0.0,0
48248,810188,180,3428,0.0,0.0,0
48249,810189,180,3429,0.0,0.0,0
48250,810190,180,3430,0.0,0.0,0
48251,810191,180,3431,0.0,0.0,0
48252,810192,180,3432,0.0,0.0,0
48253,810193,180,3433,0.0,0.0,0
48254,810194,180,3434,0.0,0.0,0
48255,810195,180,3435,0.0,0.0,0
48256,810196,180,3436,0.0,0.0,0
48257,810197,180,3437,0.0,0.0,0
48258,810198,180,3438,0.0,0.0,0
48259,810199,180,3439,0.0,0.0,0
48260,810200,180,3440,0.0,0.0,0
48261,810201,180,3441,7.83016372295e-05,396.933128306,0
48262,810202,180,3442,0.0,0.0,0
48263,810203,180,3443,0.0,0.0,0
48264,810204,180,3444,0.0,0.0,0
48265,810205,180,3445,0.0,0.0,0
48266,810206,180,3446,0.0,0.0,0
48267,810207,180,3447,0.0,0.0,0
48268,810208,180,3448,0.0,0.0,0
48269,810209,180,3449,0.0,0.0,0
48270,810210,180,3450,0.0,0.0,0
48271,810211,180,3451,0.000198547080817,521.496433396,0
48272,810212,180,3452,0.0,0.0,0
48273,810213,180,3453,0.000587659081247,755.200077978,0
48274,810214,180,3454,0.0,0.0,0
48275,810215,180,3455,0.0,0.0,0
48276,810216,180,3456,0.0,0.0,0
48277,810217,180,3457,0.0,0.0,0
48278,810218,180,3458,0.0,0.0,0
48279,810219,180,3459,0.0,0.0,0
48280,810220,180,3460,0.0,0.0,0
48281,810221,180,3461,0.0,0.0,0
48282,810222,180,3462,0.0,0.0,0
48283,810223,180,3463,0.0,0.0,0
48284,810224,180,3464,0.0,0.0,0
48285,810225,180,3465,0.0,0.0,0
48286,810226,180,3466,0.0,0.0,0
48287,810227,180,3467,0.0,0.0,0
48288,810228,180,3468,0.0,0.0,0
48289,810229,180,3469,2.08410222889e-08,1068.11415972,0
48290,810230,180,3470,3.65365995567e-05,147.007680486,0
48291,810231,180,3471,1.54981332277e-06,1042.12262796,0
48292,810232,180,3472,0.0,0.0,0
48293,810233,180,3473,0.0,0.0,0
48294,810234,180,3474,0.0,0.0,0
48295,810235,180,3475,0.0,0.0,0
48296,810236,180,3476,0.0,0.0,0
48297,810237,180,3477,0.0,0.0,0
48298,810238,180,3478,0.0,0.0,0
48299,810239,180,3479,0.0,0.0,0
48300,810240,180,3480,0.0,0.0,0
48301,810241,180,3481,0.0,0.0,0
48302,810242,180,3482,0.0,0.0,0
48303,810243,180,3483,9.05851974911e-06,322.061154013,0
48304,810244,180,3484,1.26612378331e-05,192.226390015,0
48305,810245,180,3485,1.53402343785e-05,151.971927439,0
48306,810246,180,3486,0.0,0.0,0
48307,810247,180,3487,0.0,0.0,0
48308,810248,180,3488,0.0,0.0,0
48309,810249,180,3489,0.0,0.0,0
48310,810250,180,3490,0.0,0.0,0
48311,810251,180,3491,0.0,0.0,0
48312,810252,180,3492,0.0,0.0,0
48313,810253,180,3493,0.0,0.0,0
48314,810254,180,3494,0.0,0.0,0
48315,810255,180,3495,0.0,0.0,0
48316,810256,180,3496,0.0,0.0,0
48317,810257,180,3497,0.0,0.0,0
48318,810258,180,3498,0.0,0.0,0
48319,810259,180,3499,0.0,0.0,0
48320,810260,180,3500,0.0,0.0,0
48321,810261,180,3501,0.0,0.0,0
48322,810262,180,3502,0.0,0.0,0
48323,810263,180,3503,0.0,0.0,0
48324,810264,180,3504,0.0,0.0,0
48325,810265,180,3505,8.62212758901e-06,877.310175627,0
48326,810266,180,3506,0.0,0.0,0
48327,810267,180,3507,0.0,0.0,0
48328,810268,180,3508,0.0,0.0,0
48329,810269,180,3509,0.0,0.0,0
48330,810270,180,3510,0.0,0.0,0
48331,810271,180,3511,0.0,0.0,0
48332,810272,180,3512,0.000244297521831,87.4165498928,0
48333,810273,180,3513,0.0,0.0,0
48334,810274,180,3514,0.0,0.0,0
48335,810275,180,3515,6.20510910485e-06,458.800159227,0
48336,810276,180,3516,4.72701247789e-06,457.732495877,0
48337,810277,180,3517,3.96787597608e-06,463.714361472,0
48338,810278,180,3518,8.42518013705e-07,762.742477633,0
48339,810279,180,3519,0.0,0.0,0
48340,810280,180,3520,0.0,0.0,0
48341,810281,180,3521,0.0,0.0,0
48342,810282,180,3522,0.0,0.0,0
48343,810283,180,3523,0.0,0.0,0
48344,810284,180,3524,0.0,0.0,0
48345,810285,180,3525,0.0,0.0,0
48346,810286,180,3526,0.0,0.0,0
48347,810287,180,3527,0.0,0.0,0
48348,810288,180,3528,0.0,0.0,0
48349,810289,180,3529,0.0,0.0,0
48350,810290,180,3530,0.0,0.0,0
48351,810291,180,3531,0.0,0.0,0
48352,810292,180,3532,0.0,0.0,0
48353,810293,180,3533,0.0,0.0,0
48354,810294,180,3534,0.0,0.0,0
48355,810295,180,3535,0.0,0.0,0
48356,810296,180,3536,0.0,0.0,0
48357,810297,180,3537,0.0,0.0,0
48358,810298,180,3538,0.000103339166845,454.721986589,0
48359,810299,180,3539,0.0,0.0,0
48360,810300,180,3540,0.0,0.0,0
48361,810301,180,3541,0.0,0.0,0
48362,810302,180,3542,0.0,0.0,0
48363,810303,180,3543,0.0,0.0,0
48364,810304,180,3544,0.0,0.0,0
