d3mIndex,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,Class
545,3.05,3431.0,0.14,0.0,v2,v1,3564.0,v2,2.0,v1,1.78,1.0,class2
546,2.24,3433.0,0.67,0.0,v1,v2,7253.0,v3,1.0,v3,0.6,1.0,class3
547,2.08,3289.0,0.49,1.0,v2,v1,3362.0,v3,1.0,v1,1.91,1.0,class1
548,4.41,3137.0,0.5,2.0,v1,v2,7267.0,v2,1.0,v3,1.44,2.0,class3
549,6.4,3120.0,0.33,2.0,v1,v2,3200.0,v1,1.0,v3,1.73,2.0,class2
550,7.31,3150.0,0.42,0.0,v2,v2,3351.0,v2,0.0,v3,0.59,1.0,class3
551,5.55,3299.0,0.42,0.0,v1,v1,3046.0,v1,1.0,v1,1.19,1.0,class3
552,5.53,3128.0,0.39,2.0,v1,v1,3683.0,v3,0.0,v1,1.13,2.0,class1
553,1.73,3133.0,0.38,1.0,v2,v2,4476.0,v1,2.0,v3,0.59,1.0,class2
554,5.93,3138.0,0.53,2.0,v1,v1,3032.0,v1,0.0,v1,0.56,0.0,class2
555,6.39,3487.0,0.5,2.0,v1,v1,5491.0,v1,1.0,v1,0.57,0.0,class1
556,4.42,3458.0,0.39,0.0,v2,v1,6596.0,v2,0.0,v1,0.86,2.0,class3
557,8.27,3498.0,0.13,0.0,v1,v1,4593.0,v3,0.0,v1,1.75,1.0,class3
558,2.17,3408.0,0.54,0.0,v2,v1,4495.0,v3,1.0,v1,1.99,1.0,class3
559,7.72,3604.0,0.64,2.0,v1,v2,4589.0,v1,2.0,v3,1.65,2.0,class2
560,5.46,3123.0,0.47,2.0,v2,v1,3226.0,v3,1.0,v1,0.62,0.0,class3
561,5.46,3617.0,0.14,1.0,v2,v1,7271.0,v3,2.0,v1,0.59,2.0,class3
562,6.38,3470.0,0.53,2.0,v1,v2,4273.0,v2,2.0,v3,0.57,1.0,class3
563,1.57,3138.0,0.5,2.0,v1,v2,4477.0,v2,0.0,v3,1.83,2.0,class2
564,5.76,3541.0,0.53,0.0,v1,v1,7316.0,v3,2.0,v1,1.4,0.0,class3
565,7.29,3117.0,0.51,2.0,v1,v1,4336.0,v1,0.0,v1,1.05,1.0,class1
566,8.28,3075.0,0.64,2.0,v1,v1,4482.0,v1,2.0,v1,1.43,1.0,class3
567,6.4,3118.0,0.47,1.0,v1,v2,6743.0,v1,1.0,v3,1.36,2.0,class3
568,5.52,3134.0,0.31,2.0,v2,v1,4473.0,v2,1.0,v1,1.1,0.0,class1
569,5.52,3200.0,0.46,1.0,v2,v1,4562.0,v2,2.0,v1,1.98,2.0,class1
570,5.86,3076.0,0.47,1.0,v2,v1,4539.0,v2,2.0,v1,0.56,1.0,class3
571,6.56,3259.0,0.67,1.0,v2,v2,7181.0,v1,2.0,v3,1.12,0.0,class1
572,7.11,3148.0,0.51,2.0,v1,v1,7360.0,v1,1.0,v3,1.09,0.0,class1
573,1.46,3270.0,0.33,1.0,v2,v1,4556.0,v2,2.0,v1,1.21,1.0,class1
574,3.1,3124.0,0.41,2.0,v1,v1,7196.0,v2,0.0,v1,0.83,1.0,class2
575,1.87,3490.0,0.4,2.0,v1,v1,4535.0,v2,1.0,v1,1.71,1.0,class1
576,7.73,3502.0,0.45,0.0,v1,v2,7308.0,v1,1.0,v3,1.7,1.0,class3
577,8.18,3164.0,0.16,0.0,v2,v1,3528.0,v3,1.0,v1,1.88,1.0,class2
578,1.46,3520.0,0.14,2.0,v1,v1,3357.0,v3,1.0,v1,0.56,2.0,class3
579,1.49,3448.0,0.14,0.0,v1,v1,5445.0,v3,0.0,v1,1.9,1.0,class3
580,6.5,3148.0,0.55,2.0,v2,v1,4476.0,v3,0.0,v1,1.76,1.0,class1
581,6.04,3523.0,0.51,0.0,v1,v1,4618.0,v2,0.0,v1,1.35,1.0,class3
582,7.76,3076.0,0.51,1.0,v2,v1,6010.0,v3,2.0,v1,0.93,2.0,class3
583,7.28,3132.0,0.5,2.0,v2,v2,6259.0,v2,2.0,v3,0.7,1.0,class2
584,7.94,3490.0,0.51,2.0,v2,v1,5395.0,v1,0.0,v1,0.97,1.0,class2
585,1.54,3416.0,0.13,0.0,v2,v1,7350.0,v1,0.0,v1,1.96,0.0,class1
586,6.03,3617.0,0.4,1.0,v1,v1,4497.0,v3,2.0,v1,1.99,0.0,class3
587,6.08,3137.0,0.46,2.0,v1,v1,3792.0,v2,1.0,v1,1.27,1.0,class1
588,2.07,3132.0,0.53,1.0,v2,v1,7331.0,v3,0.0,v1,0.58,2.0,class1
589,2.23,3478.0,0.45,0.0,v1,v1,3696.0,v1,2.0,v1,0.74,0.0,class1
590,6.88,3492.0,0.54,1.0,v2,v1,7187.0,v1,0.0,v1,0.91,0.0,class3
591,6.94,3216.0,0.61,0.0,v1,v2,4581.0,v2,2.0,v3,0.69,2.0,class3
592,5.54,3343.0,0.13,0.0,v1,v1,6177.0,v2,0.0,v1,0.57,2.0,class1
593,5.85,3071.0,0.43,1.0,v1,v1,4564.0,v1,0.0,v1,0.84,0.0,class3
594,4.11,3424.0,0.41,0.0,v2,v1,3659.0,v1,0.0,v1,1.54,1.0,class1
595,1.99,3299.0,0.45,0.0,v1,v1,4346.0,v1,2.0,v1,1.93,1.0,class2
596,5.45,3586.0,0.13,0.0,v1,v1,7295.0,v1,1.0,v1,0.93,0.0,class2
597,5.4,3135.0,0.5,1.0,v2,v1,7247.0,v1,0.0,v1,0.88,2.0,class1
598,4.83,3374.0,0.49,1.0,v2,v2,4527.0,v3,2.0,v3,1.01,1.0,class1
599,1.78,3121.0,0.47,2.0,v2,v1,6715.0,v2,2.0,v1,0.58,0.0,class2
600,5.51,3150.0,0.14,1.0,v1,v1,6981.0,v2,0.0,v1,0.55,2.0,class3
601,5.95,3422.0,0.47,0.0,v2,v1,5437.0,v1,0.0,v1,1.67,1.0,class2
602,6.08,3511.0,0.55,1.0,v2,v1,7301.0,v1,1.0,v1,1.89,0.0,class3
603,6.68,3532.0,0.67,2.0,v2,v2,4508.0,v2,2.0,v3,1.77,2.0,class2
604,7.0,3485.0,0.5,2.0,v2,v1,7269.0,v1,2.0,v1,1.78,2.0,class2
605,1.57,3146.0,0.22,1.0,v2,v2,4194.0,v3,2.0,v3,1.95,1.0,class1
606,3.93,3595.0,0.39,0.0,v1,v1,4551.0,v3,1.0,v2,1.3,1.0,class2
607,5.53,3592.0,0.49,1.0,v2,v2,4076.0,v1,2.0,v3,0.87,0.0,class3
608,1.8,3395.0,0.53,1.0,v2,v1,3872.0,v3,1.0,v1,0.86,0.0,class1
609,7.08,3262.0,0.44,0.0,v2,v2,7285.0,v1,2.0,v3,0.65,1.0,class3
610,5.81,3126.0,0.51,1.0,v2,v1,6989.0,v3,0.0,v1,1.81,2.0,class1
611,6.02,3146.0,0.52,2.0,v2,v2,7248.0,v2,2.0,v3,0.6,0.0,class3
612,5.99,3139.0,0.14,2.0,v1,v1,3446.0,v3,1.0,v1,1.9,2.0,class1
613,6.86,3119.0,0.37,1.0,v2,v1,4286.0,v1,0.0,v1,1.75,1.0,class1
614,5.58,3070.0,0.49,2.0,v2,v1,7117.0,v3,1.0,v2,1.13,2.0,class2
615,6.05,3135.0,0.52,2.0,v2,v1,4497.0,v3,2.0,v1,1.05,0.0,class2
616,1.73,3122.0,0.52,1.0,v2,v1,3206.0,v3,2.0,v1,1.32,2.0,class2
617,7.29,3144.0,0.41,2.0,v2,v1,4504.0,v3,2.0,v1,2.03,1.0,class2
618,1.99,3466.0,0.51,2.0,v2,v1,5818.0,v3,0.0,v1,1.8,1.0,class1
619,2.59,3120.0,0.47,2.0,v2,v1,7291.0,v1,2.0,v1,1.72,2.0,class2
620,6.16,3146.0,0.45,1.0,v2,v1,4456.0,v1,0.0,v1,0.72,2.0,class2
621,1.63,3481.0,0.6,2.0,v1,v1,7281.0,v2,2.0,v1,1.58,0.0,class1
622,2.1,3135.0,0.47,1.0,v2,v1,3145.0,v1,1.0,v2,1.68,2.0,class1
623,8.19,3132.0,0.48,2.0,v2,v1,7193.0,v3,2.0,v1,1.09,2.0,class1
624,1.45,3152.0,0.31,2.0,v2,v1,3018.0,v3,0.0,v1,1.27,2.0,class1
625,6.94,3598.0,0.5,0.0,v1,v1,4430.0,v1,2.0,v1,1.27,0.0,class3
626,7.23,3355.0,0.48,0.0,v2,v1,4475.0,v1,0.0,v1,1.76,1.0,class2
627,1.87,3219.0,0.13,0.0,v1,v1,5149.0,v1,0.0,v2,1.9,2.0,class1
628,5.91,3237.0,0.48,0.0,v2,v1,7276.0,v2,2.0,v1,0.56,0.0,class3
629,5.62,3120.0,0.47,2.0,v1,v2,3458.0,v3,0.0,v3,1.0,1.0,class2
630,5.78,3475.0,0.48,2.0,v1,v1,4549.0,v1,2.0,v1,2.02,1.0,class1
631,5.5,3070.0,0.44,2.0,v2,v2,4351.0,v1,0.0,v3,1.05,2.0,class2
632,7.07,3116.0,0.4,2.0,v1,v1,4548.0,v1,2.0,v1,1.53,1.0,class3
633,7.65,3564.0,0.42,2.0,v2,v1,4500.0,v1,1.0,v1,0.79,2.0,class3
634,6.29,3143.0,0.31,2.0,v1,v1,7290.0,v3,2.0,v1,0.73,1.0,class1
635,4.81,3474.0,0.53,2.0,v1,v1,4183.0,v2,0.0,v1,1.73,0.0,class1
636,2.36,3142.0,0.49,1.0,v2,v2,4245.0,v1,2.0,v3,1.75,0.0,class1
637,1.57,3134.0,0.66,2.0,v1,v1,3161.0,v2,0.0,v1,1.23,0.0,class2
638,5.48,3138.0,0.51,2.0,v1,v1,3926.0,v2,0.0,v1,2.06,1.0,class1
639,2.08,3547.0,0.13,2.0,v1,v2,7286.0,v1,0.0,v3,0.68,0.0,class3
640,1.95,3313.0,0.32,0.0,v1,v1,3563.0,v1,0.0,v1,1.27,1.0,class3
641,1.66,3071.0,0.13,0.0,v1,v1,4311.0,v1,1.0,v1,1.79,0.0,class2
642,5.06,3146.0,0.14,2.0,v1,v1,4474.0,v2,2.0,v1,1.85,2.0,class2
643,8.04,3074.0,0.47,1.0,v1,v1,4558.0,v3,1.0,v1,0.77,1.0,class3
644,6.24,3493.0,0.51,1.0,v2,v2,3198.0,v2,2.0,v3,0.68,0.0,class3
645,1.92,3138.0,0.54,1.0,v2,v1,3950.0,v3,2.0,v1,1.14,1.0,class1
646,7.75,3135.0,0.67,2.0,v2,v1,7275.0,v3,2.0,v3,1.27,0.0,class1
647,2.12,3126.0,0.49,2.0,v1,v2,4561.0,v2,1.0,v3,1.81,1.0,class1
648,1.41,3128.0,0.51,1.0,v1,v2,4552.0,v2,0.0,v3,0.56,0.0,class2
649,2.84,3150.0,0.13,1.0,v1,v1,4560.0,v1,1.0,v1,1.19,0.0,class1
650,4.38,3589.0,0.67,0.0,v2,v1,3143.0,v3,0.0,v1,0.85,2.0,class3
651,1.42,3347.0,0.4,0.0,v2,v2,4526.0,v2,1.0,v3,0.56,0.0,class3
652,6.65,3151.0,0.5,2.0,v2,v1,6588.0,v3,0.0,v1,1.21,2.0,class2
653,1.47,3329.0,0.13,0.0,v1,v1,4551.0,v1,1.0,v1,1.21,1.0,class3
654,5.58,3182.0,0.34,1.0,v1,v1,5869.0,v3,1.0,v1,1.37,1.0,class1
655,4.76,3406.0,0.14,0.0,v2,v1,6301.0,v2,2.0,v2,0.92,2.0,class3
656,7.66,3132.0,0.27,2.0,v1,v1,4231.0,v1,1.0,v1,0.97,0.0,class2
657,1.63,3151.0,0.39,0.0,v2,v1,6661.0,v3,2.0,v1,1.23,0.0,class2
658,5.95,3208.0,0.67,0.0,v2,v2,4549.0,v1,0.0,v3,2.02,1.0,class1
659,7.17,3538.0,0.64,1.0,v2,v2,6974.0,v1,1.0,v3,1.9,1.0,class3
660,6.48,3350.0,0.23,0.0,v2,v1,3538.0,v2,0.0,v1,0.96,1.0,class1
661,4.26,3335.0,0.63,1.0,v2,v1,5929.0,v3,0.0,v2,1.25,0.0,class1
662,5.6,3133.0,0.14,1.0,v1,v1,3813.0,v1,0.0,v1,1.82,0.0,class2
663,6.94,3073.0,0.49,1.0,v1,v1,6591.0,v3,0.0,v1,1.66,2.0,class3
664,6.0,3487.0,0.51,2.0,v1,v1,4506.0,v2,0.0,v1,1.39,1.0,class1
665,1.54,3140.0,0.4,2.0,v2,v2,4414.0,v2,1.0,v3,2.01,0.0,class3
666,7.92,3129.0,0.15,2.0,v2,v1,6542.0,v3,1.0,v1,0.8,0.0,class2
667,6.05,3116.0,0.52,2.0,v2,v1,7209.0,v3,0.0,v1,1.99,0.0,class1
668,6.74,3150.0,0.16,2.0,v1,v1,5483.0,v1,1.0,v1,0.71,1.0,class2
669,8.26,3386.0,0.3,0.0,v2,v1,4538.0,v1,0.0,v1,1.62,1.0,class1
670,2.25,3150.0,0.53,2.0,v2,v2,3429.0,v3,2.0,v3,1.45,0.0,class2
671,5.84,3496.0,0.59,0.0,v2,v1,4723.0,v1,2.0,v1,1.77,1.0,class3
672,5.92,3466.0,0.4,2.0,v2,v2,7209.0,v3,1.0,v3,0.57,0.0,class3
673,2.06,3148.0,0.21,2.0,v2,v2,4559.0,v2,0.0,v3,1.91,1.0,class1
674,1.72,3130.0,0.46,2.0,v2,v1,3768.0,v1,1.0,v1,1.63,1.0,class1
675,2.22,3157.0,0.47,0.0,v2,v1,6569.0,v3,1.0,v3,1.83,0.0,class2
676,4.23,3072.0,0.52,1.0,v2,v2,6283.0,v3,0.0,v3,2.01,1.0,class2
677,5.47,3138.0,0.62,2.0,v1,v1,7114.0,v1,1.0,v3,1.14,0.0,class2
678,5.54,3370.0,0.46,0.0,v2,v1,3307.0,v1,0.0,v1,1.28,2.0,class1
679,7.9,3590.0,0.59,0.0,v2,v1,3385.0,v1,0.0,v1,2.02,0.0,class3
680,5.55,3260.0,0.48,0.0,v2,v1,6804.0,v1,2.0,v1,1.17,2.0,class3
681,6.34,3534.0,0.21,0.0,v1,v2,3435.0,v2,2.0,v3,0.81,2.0,class2
682,6.17,3553.0,0.25,2.0,v2,v1,3348.0,v2,2.0,v1,0.55,1.0,class3
683,1.77,3227.0,0.61,0.0,v2,v1,4508.0,v3,1.0,v1,1.67,1.0,class2
684,1.54,3157.0,0.54,0.0,v1,v2,4784.0,v2,1.0,v3,1.9,1.0,class2
685,7.1,3326.0,0.14,0.0,v1,v2,6215.0,v3,0.0,v3,1.16,2.0,class3
686,7.83,3482.0,0.42,2.0,v2,v1,3028.0,v2,1.0,v1,1.54,2.0,class2
687,1.78,3124.0,0.56,1.0,v1,v1,4494.0,v3,1.0,v1,0.64,0.0,class1
688,5.81,3499.0,0.2,0.0,v1,v1,3271.0,v2,1.0,v1,1.18,0.0,class3
689,1.9,3129.0,0.51,1.0,v2,v1,7247.0,v3,2.0,v1,1.2,1.0,class1
690,5.92,3158.0,0.67,1.0,v1,v1,4569.0,v1,2.0,v1,1.14,1.0,class2
691,1.41,3129.0,0.41,2.0,v2,v2,4471.0,v1,0.0,v3,1.2,1.0,class1
692,6.28,3332.0,0.13,0.0,v1,v1,4464.0,v1,2.0,v1,1.69,0.0,class2
693,1.69,3417.0,0.5,0.0,v1,v2,5845.0,v2,1.0,v3,1.15,1.0,class3
694,8.01,3069.0,0.13,0.0,v1,v1,4471.0,v1,2.0,v2,1.21,1.0,class3
695,3.21,3154.0,0.14,0.0,v2,v2,6415.0,v2,2.0,v3,0.59,0.0,class3
696,7.35,3118.0,0.67,2.0,v1,v1,4487.0,v2,1.0,v1,0.75,0.0,class2
697,2.13,3150.0,0.13,2.0,v2,v2,7358.0,v1,1.0,v1,0.57,2.0,class2
698,1.56,3145.0,0.22,2.0,v1,v2,7337.0,v1,1.0,v3,1.09,0.0,class3
699,8.04,3140.0,0.35,2.0,v2,v2,3151.0,v3,1.0,v2,1.19,2.0,class3
