d3mIndex,id,start,end,event,size,state
6366,1949.0,767488.0,880145.0,1.0,1024.0,1
6367,1949.0,880145.0,885673.0,1.0,1032.0,1
6368,1949.0,885673.0,912618.0,1.0,1030.0,1
6369,1949.0,912618.0,1274777.0,1.0,1016.0,1
6370,1949.0,1274777.0,1287067.0,1.0,1053.0,1
6371,1949.0,1287067.0,1393587.0,0.0,1053.0,1
6372,1949.0,1393587.0,1855655.0,1.0,1091.0,1
6373,1949.0,1855655.0,1857609.0,0.0,1107.0,1
6374,1950.0,0.0,1703362.0,1.0,203.0,0
6375,1950.0,1703362.0,1712123.0,0.0,182.0,1
6376,1952.0,0.0,36824.0,1.0,14.0,0
6377,1952.0,36824.0,285168.0,0.0,175.0,1
6378,1953.0,0.0,301192.0,1.0,138.0,0
6379,1953.0,301192.0,333030.0,0.0,164.0,1
6380,1953.0,333030.0,476712.0,1.0,164.0,1
6381,1953.0,476712.0,675172.0,1.0,164.0,1
6382,1953.0,675172.0,687668.0,0.0,314.0,1
6383,1953.0,687668.0,690991.0,0.0,325.0,1
6384,1951.0,0.0,1193655.0,0.0,70.0,0
6385,1954.0,0.0,34220.0,0.0,384.0,0
6386,1954.0,34220.0,94961.0,1.0,389.0,0
6387,1954.0,94961.0,96572.0,1.0,406.0,1
6388,1954.0,96572.0,1631352.0,0.0,399.0,1
6389,1955.0,0.0,669353.0,0.0,44.0,0
6390,1955.0,669353.0,1703361.0,1.0,44.0,0
6391,1955.0,1703361.0,1712122.0,0.0,46.0,1
6392,1956.0,0.0,733300.0,1.0,482.0,0
6393,1956.0,733300.0,823662.0,1.0,500.0,1
6394,1956.0,823662.0,1406667.0,1.0,504.0,1
6395,1956.0,1406667.0,1703361.0,1.0,486.0,1
6396,1956.0,1703361.0,1712122.0,0.0,483.0,1
6397,1958.0,0.0,215106.0,1.0,49.0,0
6398,1958.0,215106.0,226263.0,1.0,48.0,1
6399,1958.0,226263.0,1857616.0,0.0,48.0,1
6400,1915.0,0.0,541947.0,0.0,328.0,0
6401,1915.0,541947.0,995253.0,0.0,166.0,0
6402,1915.0,995253.0,1054979.0,1.0,173.0,0
6403,1915.0,1054979.0,1338414.0,0.0,164.0,1
6404,1915.0,1338414.0,1490021.0,1.0,164.0,1
6405,1915.0,1490021.0,1717379.0,1.0,164.0,1
6406,1915.0,1717379.0,1965723.0,0.0,164.0,1
6407,1916.0,0.0,475147.0,0.0,6.0,0
6408,1917.0,0.0,541947.0,0.0,173.0,0
6409,1917.0,541947.0,995253.0,0.0,97.0,0
6410,1917.0,995253.0,1054979.0,1.0,98.0,0
6411,1917.0,1054979.0,1338414.0,0.0,99.0,1
6412,1917.0,1338414.0,1717380.0,1.0,99.0,1
6413,1917.0,1717380.0,1965724.0,0.0,99.0,1
6414,1918.0,0.0,475147.0,0.0,17.0,0
6415,1919.0,0.0,541947.0,0.0,19.0,0
6416,1919.0,541947.0,1054979.0,1.0,11.0,0
6417,1919.0,1054979.0,1338414.0,0.0,12.0,1
6418,1919.0,1338414.0,1717380.0,1.0,12.0,1
6419,1919.0,1717380.0,1965724.0,0.0,12.0,1
6420,1920.0,0.0,475147.0,0.0,5.0,0
6421,1957.0,0.0,21656.0,1.0,631.0,0
6422,1957.0,21656.0,207373.0,1.0,633.0,1
6423,1957.0,207373.0,241593.0,0.0,604.0,1
6424,1957.0,241593.0,302334.0,1.0,612.0,1
6425,1957.0,302334.0,303945.0,1.0,620.0,1
6426,1957.0,303945.0,326436.0,1.0,638.0,1
6427,1957.0,326436.0,583167.0,1.0,644.0,1
6428,1957.0,583167.0,586299.0,1.0,618.0,1
6429,1957.0,586299.0,853531.0,1.0,644.0,1
6430,1957.0,853531.0,950260.0,1.0,647.0,1
6431,1957.0,950260.0,1154761.0,1.0,645.0,1
6432,1957.0,1154761.0,1255887.0,1.0,653.0,1
6433,1957.0,1255887.0,1838720.0,0.0,657.0,1
6434,1921.0,0.0,1859314.0,0.0,99.0,0
6435,1959.0,0.0,834605.0,1.0,9.0,0
6436,1959.0,834605.0,984620.0,0.0,9.0,1
6437,1960.0,0.0,1774780.0,1.0,10.0,0
6438,1960.0,1774780.0,1925158.0,0.0,10.0,1
6439,1961.0,0.0,1142506.0,0.0,14.0,0
6440,1962.0,0.0,205477.0,1.0,9.0,0
6441,1962.0,205477.0,522335.0,1.0,9.0,1
6442,1962.0,522335.0,1240455.0,1.0,9.0,1
6443,1962.0,1240455.0,1249429.0,1.0,24.0,1
6444,1962.0,1249429.0,1387413.0,1.0,37.0,1
6445,1962.0,1387413.0,1387609.0,0.0,42.0,1
6446,1962.0,1387609.0,1475162.0,1.0,37.0,1
6447,1962.0,1475162.0,1506428.0,0.0,37.0,1
6448,1962.0,1506428.0,1543587.0,1.0,37.0,1
6449,1962.0,1543587.0,1583534.0,1.0,37.0,1
6450,1962.0,1583534.0,1625538.0,0.0,22.0,1
6451,1963.0,0.0,454132.0,0.0,8.0,0
6452,1964.0,0.0,454132.0,0.0,17.0,0
6453,1965.0,0.0,476318.0,0.0,6.0,0
6454,1966.0,0.0,476318.0,0.0,7.0,0
6455,1967.0,0.0,150378.0,0.0,7.0,0
6456,1968.0,0.0,1152.0,1.0,16.0,0
6457,1968.0,1152.0,18594.0,1.0,14.0,1
6458,1968.0,18594.0,694900.0,0.0,16.0,1
6459,1968.0,694900.0,1387300.0,1.0,16.0,1
6460,1968.0,1387300.0,1537678.0,0.0,16.0,1
6461,1980.0,0.0,1045384.0,0.0,48.0,0
6462,1981.0,0.0,115.0,0.0,6.0,0
6463,1981.0,115.0,16359.0,1.0,6.0,0
6464,1981.0,16359.0,35429.0,1.0,6.0,1
6465,1981.0,35429.0,298469.0,1.0,7.0,1
6466,1981.0,298469.0,448847.0,0.0,7.0,1
6467,1982.0,0.0,63299.0,1.0,11.0,0
6468,1982.0,63299.0,382988.0,0.0,11.0,1
6469,1983.0,0.0,16359.0,1.0,6.0,0
6470,1983.0,16359.0,31282.0,0.0,6.0,1
6471,1983.0,31282.0,35428.0,1.0,6.0,1
6472,1983.0,35428.0,195309.0,1.0,7.0,1
6473,1983.0,195309.0,448846.0,0.0,10.0,1
6474,1984.0,0.0,85.0,0.0,12.0,0
6475,1984.0,85.0,3665.0,1.0,15.0,0
6476,1984.0,3665.0,950913.0,1.0,12.0,1
6477,1984.0,950913.0,1101252.0,0.0,12.0,1
6478,1969.0,0.0,150378.0,0.0,5.0,0
6479,1985.0,0.0,1774861.0,1.0,6.0,0
6480,1985.0,1774861.0,1925200.0,0.0,6.0,1
6481,1986.0,0.0,1422929.0,0.0,7.0,0
6482,1987.0,0.0,815351.0,1.0,7.0,0
6483,1987.0,815351.0,1264135.0,1.0,7.0,1
6484,1987.0,1264135.0,1414513.0,0.0,7.0,1
6485,1988.0,0.0,140603.0,0.0,5.0,0
6486,1989.0,0.0,150378.0,0.0,7.0,0
6487,1990.0,0.0,1788583.0,0.0,25.0,0
6488,1991.0,0.0,566933.0,1.0,14.0,0
6489,1991.0,566933.0,1138752.0,0.0,12.0,1
6490,1992.0,0.0,1138752.0,0.0,5.0,0
6491,1993.0,0.0,150378.0,0.0,24.0,0
6492,2257.0,0.0,38069.0,0.0,23.0,0
6493,2258.0,0.0,353818.0,1.0,10.0,0
6494,2258.0,353818.0,914605.0,1.0,14.0,1
6495,2258.0,914605.0,930472.0,0.0,1553.0,1
6496,1994.0,0.0,50517.0,0.0,11.0,0
6497,1994.0,50517.0,464893.0,0.0,11.0,0
6498,1995.0,0.0,50517.0,0.0,11.0,0
6499,1995.0,50517.0,497127.0,1.0,11.0,0
6500,1995.0,497127.0,725889.0,1.0,11.0,1
6501,1995.0,725889.0,1150814.0,1.0,12.0,1
6502,1995.0,1150814.0,1264133.0,1.0,12.0,1
6503,1995.0,1264133.0,1414511.0,0.0,12.0,1
6504,1996.0,0.0,414518.0,1.0,6.0,0
6505,1996.0,414518.0,1480011.0,0.0,6.0,1
6506,1970.0,0.0,616040.0,1.0,1.0,0
6507,1970.0,616040.0,1082459.0,0.0,1.0,1
6508,1971.0,0.0,519140.0,1.0,1.0,0
6509,1971.0,519140.0,982647.0,1.0,1.0,1
6510,1971.0,982647.0,1368281.0,1.0,1.0,1
6511,1971.0,1368281.0,1719902.0,0.0,1.0,1
6512,1972.0,0.0,264553.0,0.0,11.0,0
6513,1973.0,0.0,164086.0,1.0,11.0,0
6514,1973.0,164086.0,549720.0,1.0,11.0,1
6515,1973.0,549720.0,751204.0,1.0,11.0,1
6516,1973.0,751204.0,901341.0,0.0,11.0,1
6517,1974.0,0.0,616040.0,1.0,1.0,0
6518,1974.0,616040.0,1082459.0,0.0,1.0,1
6519,1975.0,0.0,519140.0,1.0,1.0,0
6520,1975.0,519140.0,982647.0,1.0,1.0,1
6521,1975.0,982647.0,1368281.0,1.0,1.0,1
6522,1975.0,1368281.0,1719902.0,0.0,1.0,1
6523,1976.0,0.0,616040.0,1.0,1.0,0
6524,1976.0,616040.0,1082459.0,0.0,1.0,1
6525,1977.0,0.0,519140.0,1.0,1.0,0
6526,1977.0,519140.0,982647.0,1.0,1.0,1
6527,1977.0,982647.0,1368281.0,1.0,1.0,1
6528,1977.0,1368281.0,1719902.0,0.0,1.0,1
6529,1978.0,0.0,301888.0,1.0,5.0,0
6530,1978.0,301888.0,768307.0,0.0,5.0,1
6531,1979.0,0.0,204333.0,1.0,5.0,0
6532,1979.0,204333.0,667840.0,1.0,5.0,1
6533,1979.0,667840.0,1053474.0,1.0,5.0,1
6534,1979.0,1053474.0,1254958.0,1.0,5.0,1
6535,1979.0,1254958.0,1405095.0,0.0,5.0,1
6536,2025.0,0.0,1944364.0,0.0,3.0,0
6537,2026.0,0.0,150339.0,0.0,24.0,0
6538,2027.0,0.0,978316.0,0.0,5.0,0
6539,2028.0,0.0,1777557.0,1.0,5.0,0
6540,2028.0,1777557.0,1927935.0,0.0,5.0,1
6541,2029.0,0.0,138318.0,0.0,10.0,0
6542,2030.0,0.0,197034.0,1.0,54.0,0
6543,2030.0,197034.0,788820.0,1.0,53.0,1
6544,2030.0,788820.0,811351.0,1.0,64.0,1
6545,2030.0,811351.0,1025977.0,0.0,63.0,1
6546,2030.0,1025977.0,1588676.0,1.0,63.0,1
6547,2030.0,1588676.0,1602491.0,1.0,61.0,1
6548,2030.0,1602491.0,1718375.0,1.0,63.0,1
6549,2030.0,1718375.0,1732284.0,1.0,63.0,1
6550,2030.0,1732284.0,1868753.0,0.0,63.0,1
6551,2031.0,0.0,147145.0,0.0,8.0,0
6552,2032.0,0.0,131404.0,0.0,10.0,0
6553,2033.0,0.0,842778.0,0.0,21.0,0
6554,2034.0,0.0,643210.0,1.0,19.0,0
6555,2034.0,643210.0,1197601.0,1.0,22.0,1
6556,2034.0,1197601.0,1344746.0,0.0,22.0,1
6557,2035.0,0.0,147145.0,0.0,9.0,0
6558,1997.0,0.0,3824.0,1.0,27.0,0
6559,1997.0,3824.0,31436.0,1.0,27.0,1
6560,1997.0,31436.0,111562.0,1.0,27.0,1
6561,1997.0,111562.0,236782.0,1.0,27.0,1
6562,1997.0,236782.0,563613.0,1.0,27.0,1
6563,1997.0,563613.0,1247672.0,0.0,27.0,1
6564,1998.0,0.0,6054.0,1.0,17.0,0
6565,1998.0,6054.0,60099.0,1.0,27.0,1
6566,1998.0,60099.0,282490.0,0.0,27.0,1
6567,1999.0,0.0,24246.0,1.0,213.0,0
6568,1999.0,24246.0,1000603.0,1.0,262.0,1
6569,1999.0,1000603.0,1098913.0,1.0,277.0,1
6570,1999.0,1098913.0,1223567.0,1.0,268.0,1
6571,1999.0,1223567.0,1535133.0,0.0,284.0,1
6572,2036.0,0.0,223336.0,1.0,9.0,0
6573,2036.0,223336.0,655135.0,1.0,10.0,1
6574,2036.0,655135.0,794564.0,1.0,10.0,1
6575,2036.0,794564.0,1325853.0,1.0,10.0,1
6576,2036.0,1325853.0,1595340.0,0.0,10.0,1
6577,2037.0,0.0,163760.0,0.0,10.0,0
6578,2038.0,0.0,69450.0,1.0,17.0,0
6579,2038.0,69450.0,726274.0,0.0,19.0,1
6580,2038.0,726274.0,743529.0,1.0,19.0,1
6581,2038.0,743529.0,761660.0,1.0,19.0,1
6582,2038.0,761660.0,999813.0,1.0,17.0,1
6583,2038.0,999813.0,1209944.0,0.0,17.0,1
6584,2039.0,0.0,69472.0,1.0,17.0,0
6585,2039.0,69472.0,646021.0,1.0,19.0,1
6586,2039.0,646021.0,726319.0,0.0,19.0,1
6587,2039.0,726319.0,761879.0,1.0,19.0,1
6588,2039.0,761879.0,999858.0,1.0,17.0,1
6589,2039.0,999858.0,1109526.0,1.0,17.0,1
6590,2039.0,1109526.0,1495160.0,1.0,17.0,1
6591,2039.0,1495160.0,1696403.0,1.0,17.0,1
6592,2039.0,1696403.0,1846781.0,0.0,17.0,1
6593,2000.0,0.0,145724.0,0.0,6.0,0
6594,2001.0,0.0,411884.0,0.0,9.0,0
6595,2001.0,411884.0,557608.0,0.0,9.0,0
6596,2002.0,0.0,145724.0,0.0,5.0,0
6597,2003.0,0.0,145724.0,0.0,9.0,0
6598,2004.0,0.0,391993.0,0.0,6.0,0
6599,2005.0,0.0,1586624.0,0.0,12.0,0
6600,2005.0,1586624.0,1732348.0,0.0,12.0,0
6601,2006.0,0.0,145724.0,0.0,7.0,0
6602,2007.0,0.0,5.0,0.0,11.0,0
6603,2007.0,5.0,735573.0,0.0,9.0,0
6604,2007.0,735573.0,881297.0,0.0,9.0,0
6605,2008.0,0.0,106068.0,0.0,7.0,0
6606,2008.0,106068.0,119111.0,0.0,7.0,0
6607,2009.0,0.0,145724.0,0.0,7.0,0
6608,2010.0,0.0,646032.0,1.0,9.0,0
6609,2010.0,646032.0,707558.0,1.0,10.0,1
6610,2010.0,707558.0,925319.0,0.0,9.0,1
6611,2010.0,925319.0,1071043.0,0.0,9.0,1
6612,2011.0,0.0,145724.0,0.0,10.0,0
6613,2012.0,0.0,145724.0,0.0,6.0,0
6614,2013.0,0.0,145724.0,0.0,11.0,0
6615,2014.0,0.0,145724.0,0.0,6.0,0
6616,2015.0,0.0,145724.0,0.0,7.0,0
6617,2018.0,0.0,153972.0,0.0,17.0,0
6618,2018.0,153972.0,299696.0,0.0,17.0,0
6619,2019.0,0.0,145724.0,0.0,7.0,0
6620,2016.0,0.0,88.0,1.0,10.0,0
6621,2016.0,88.0,112161.0,1.0,10.0,1
6622,2016.0,112161.0,262202.0,0.0,10.0,1
6623,2017.0,0.0,88.0,1.0,5.0,0
6624,2017.0,88.0,112161.0,1.0,5.0,1
6625,2017.0,112161.0,262202.0,0.0,5.0,1
6626,2020.0,0.0,145724.0,0.0,6.0,0
6627,2021.0,0.0,145724.0,0.0,7.0,0
6628,2022.0,0.0,145724.0,0.0,12.0,0
6629,2040.0,0.0,37545.0,1.0,7.0,0
6630,2040.0,37545.0,187923.0,0.0,7.0,1
6631,2041.0,0.0,2367.0,0.0,26.0,0
6632,2041.0,2367.0,34172.0,1.0,26.0,0
6633,2041.0,34172.0,1082353.0,1.0,26.0,1
6634,2041.0,1082353.0,1232731.0,0.0,26.0,1
6635,2042.0,0.0,150378.0,0.0,13.0,0
6636,2043.0,0.0,150378.0,0.0,8.0,0
6637,2044.0,0.0,311520.0,1.0,9.0,0
6638,2044.0,311520.0,695588.0,1.0,12.0,1
6639,2044.0,695588.0,842733.0,0.0,12.0,1
6640,2045.0,0.0,146354.0,1.0,8.0,0
6641,2045.0,146354.0,498237.0,1.0,8.0,1
6642,2045.0,498237.0,1373570.0,1.0,8.0,1
6643,2045.0,1373570.0,1520715.0,0.0,8.0,1
6644,2023.0,0.0,302842.0,0.0,34.0,0
6645,2023.0,302842.0,565439.0,0.0,35.0,0
6646,2024.0,0.0,302842.0,0.0,34.0,0
6647,2024.0,302842.0,577604.0,1.0,35.0,0
6648,2024.0,577604.0,1151535.0,1.0,33.0,1
6649,2024.0,1151535.0,1274227.0,1.0,25.0,1
6650,2024.0,1274227.0,1364679.0,1.0,24.0,1
6651,2024.0,1364679.0,1515057.0,0.0,24.0,1
6652,2049.0,0.0,129453.0,0.0,7.0,0
6653,2050.0,0.0,111976.0,0.0,18.0,0
6654,2051.0,0.0,111967.0,0.0,10.0,0
6655,2052.0,0.0,1774780.0,1.0,13.0,0
6656,2052.0,1774780.0,1925158.0,0.0,13.0,1
6657,2047.0,0.0,66726.0,1.0,107.0,0
6658,2047.0,66726.0,255172.0,0.0,108.0,1
6659,2047.0,255172.0,347440.0,0.0,109.0,1
6660,2047.0,347440.0,412987.0,1.0,111.0,1
6661,2047.0,412987.0,422145.0,0.0,7.0,1
6662,2048.0,0.0,1774780.0,1.0,13.0,0
6663,2048.0,1774780.0,1925158.0,0.0,13.0,1
6664,2053.0,0.0,978316.0,0.0,17.0,0
6665,2054.0,0.0,1777557.0,1.0,17.0,0
6666,2054.0,1777557.0,1859427.0,0.0,17.0,1
6667,2046.0,0.0,1005149.0,1.0,995.0,0
6668,2046.0,1005149.0,1045383.0,0.0,1065.0,1
6669,2055.0,0.0,1556865.0,0.0,6.0,0
6670,2056.0,0.0,1556865.0,0.0,6.0,0
6671,2057.0,0.0,8562.0,0.0,20.0,0
6672,2057.0,8562.0,37027.0,0.0,20.0,0
6673,2057.0,37027.0,602027.0,1.0,20.0,0
6674,2057.0,602027.0,1790772.0,0.0,21.0,1
6675,2057.0,1790772.0,1820955.0,1.0,21.0,1
6676,2057.0,1820955.0,1936496.0,0.0,23.0,1
6677,2058.0,0.0,58763.0,0.0,22.0,0
6678,2058.0,58763.0,60331.0,1.0,27.0,0
6679,2058.0,60331.0,1292565.0,1.0,28.0,1
6680,2058.0,1292565.0,1714400.0,1.0,30.0,1
6681,2058.0,1714400.0,1864778.0,0.0,30.0,1
6682,2059.0,0.0,950127.0,0.0,46.0,0
6683,2059.0,950127.0,1343308.0,1.0,47.0,0
6684,2059.0,1343308.0,1771111.0,0.0,63.0,1
6685,2060.0,0.0,476318.0,0.0,6.0,0
6686,2061.0,0.0,476318.0,0.0,7.0,0
6687,2062.0,0.0,208780.0,1.0,17.0,0
6688,2062.0,208780.0,665362.0,1.0,17.0,1
6689,2062.0,665362.0,682799.0,1.0,17.0,1
6690,2062.0,682799.0,901678.0,1.0,17.0,1
6691,2062.0,901678.0,1044112.0,0.0,16.0,1
6692,2062.0,1044112.0,1061619.0,1.0,14.0,1
6693,2062.0,1061619.0,1146304.0,1.0,14.0,1
6694,2062.0,1146304.0,1246770.0,0.0,14.0,1
6695,2063.0,0.0,39214.0,0.0,6.0,0
6696,2064.0,0.0,169961.0,1.0,8.0,0
6697,2064.0,169961.0,382757.0,1.0,9.0,1
6698,2064.0,382757.0,533135.0,0.0,9.0,1
6699,2065.0,0.0,25923.0,1.0,760.0,0
6700,2065.0,25923.0,31819.0,1.0,427.0,1
6701,2065.0,31819.0,67855.0,1.0,427.0,1
6702,2065.0,67855.0,69779.0,1.0,427.0,1
6703,2065.0,69779.0,87972.0,1.0,429.0,1
6704,2065.0,87972.0,171911.0,1.0,414.0,1
6705,2065.0,171911.0,173106.0,1.0,419.0,1
6706,2065.0,173106.0,178754.0,1.0,424.0,1
6707,2065.0,178754.0,273299.0,1.0,431.0,1
6708,2065.0,273299.0,285163.0,1.0,430.0,1
6709,2065.0,285163.0,324037.0,1.0,430.0,1
6710,2065.0,324037.0,361682.0,1.0,433.0,1
6711,2065.0,361682.0,485859.0,1.0,438.0,1
6712,2065.0,485859.0,486645.0,1.0,439.0,1
6713,2065.0,486645.0,521560.0,1.0,439.0,1
6714,2065.0,521560.0,595180.0,1.0,444.0,1
6715,2065.0,595180.0,596230.0,1.0,722.0,1
6716,2065.0,596230.0,636780.0,0.0,725.0,1
6717,2066.0,0.0,765705.0,1.0,6.0,0
6718,2066.0,765705.0,1436423.0,1.0,6.0,1
6719,2066.0,1436423.0,1718870.0,1.0,6.0,1
6720,2066.0,1718870.0,1868911.0,0.0,6.0,1
6721,2067.0,0.0,287090.0,1.0,5.0,0
6722,2067.0,287090.0,437468.0,0.0,5.0,1
6723,2068.0,0.0,150378.0,0.0,7.0,0
6724,2074.0,0.0,150378.0,0.0,7.0,0
6725,2075.0,0.0,150378.0,0.0,15.0,0
6726,2076.0,0.0,150378.0,0.0,10.0,0
6727,2077.0,0.0,204525.0,0.0,12.0,0
6728,2069.0,0.0,382.0,0.0,33.0,0
6729,2069.0,382.0,211453.0,0.0,33.0,0
6730,2069.0,211453.0,276540.0,0.0,34.0,0
6731,2069.0,276540.0,295086.0,0.0,35.0,0
6732,2069.0,295086.0,408840.0,0.0,35.0,0
6733,2069.0,408840.0,978696.0,0.0,34.0,0
6734,2070.0,0.0,382.0,0.0,33.0,0
6735,2070.0,382.0,211453.0,0.0,33.0,0
6736,2070.0,211453.0,276540.0,0.0,34.0,0
6737,2070.0,276540.0,295086.0,0.0,35.0,0
6738,2070.0,295086.0,408840.0,0.0,35.0,0
6739,2070.0,408840.0,1687485.0,1.0,34.0,0
6740,2070.0,1687485.0,1747820.0,1.0,33.0,1
6741,2070.0,1747820.0,1777937.0,1.0,21.0,1
6742,2070.0,1777937.0,1928315.0,0.0,21.0,1
6743,2071.0,0.0,521724.0,0.0,10.0,0
6744,2071.0,521724.0,1774779.0,1.0,11.0,0
6745,2071.0,1774779.0,1925157.0,0.0,11.0,1
6746,2072.0,0.0,556545.0,0.0,5.0,0
6747,2073.0,0.0,1506165.0,0.0,5.0,0
6748,2078.0,0.0,522046.0,1.0,30.0,0
6749,2078.0,522046.0,785574.0,0.0,31.0,1
6750,2078.0,785574.0,957514.0,1.0,31.0,1
6751,2078.0,957514.0,1120202.0,1.0,32.0,1
6752,2078.0,1120202.0,1477973.0,1.0,33.0,1
6753,2078.0,1477973.0,1628351.0,0.0,33.0,1
6754,2079.0,0.0,511159.0,1.0,18.0,0
6755,2079.0,511159.0,895227.0,1.0,7.0,1
6756,2079.0,895227.0,1042372.0,0.0,7.0,1
6757,2080.0,0.0,652274.0,1.0,7.0,0
6758,2080.0,652274.0,1031095.0,1.0,7.0,1
6759,2080.0,1031095.0,1115780.0,1.0,7.0,1
6760,2080.0,1115780.0,1501414.0,1.0,7.0,1
6761,2080.0,1501414.0,1702657.0,1.0,7.0,1
6762,2080.0,1702657.0,1853035.0,0.0,7.0,1
6763,2081.0,0.0,652274.0,1.0,7.0,0
6764,2081.0,652274.0,1031095.0,1.0,7.0,1
6765,2081.0,1031095.0,1115780.0,1.0,7.0,1
6766,2081.0,1115780.0,1216242.0,0.0,7.0,1
6767,2082.0,0.0,1338416.0,0.0,5.0,0
6768,2082.0,1338416.0,1717382.0,1.0,5.0,0
6769,2082.0,1717382.0,1853415.0,1.0,5.0,1
6770,2082.0,1853415.0,1965725.0,0.0,5.0,1
6771,2084.0,0.0,1785691.0,0.0,21.0,0
6772,2083.0,0.0,773228.0,1.0,10.0,0
6773,2083.0,773228.0,927200.0,0.0,11.0,1
6774,2083.0,927200.0,1072924.0,0.0,11.0,1
6775,2087.0,0.0,150339.0,0.0,10.0,0
6776,2085.0,0.0,122481.0,0.0,12.0,0
6777,2086.0,0.0,992418.0,1.0,15.0,0
6778,2086.0,992418.0,1142796.0,0.0,15.0,1
6779,2088.0,0.0,117314.0,1.0,12.0,0
6780,2088.0,117314.0,267653.0,0.0,12.0,1
6781,2089.0,0.0,1266978.0,0.0,6.0,0
6782,2090.0,0.0,151192.0,1.0,22.0,0
6783,2090.0,151192.0,472507.0,1.0,23.0,1
6784,2090.0,472507.0,1717303.0,1.0,23.0,1
6785,2090.0,1717303.0,1867681.0,0.0,23.0,1
6786,2091.0,0.0,750817.0,1.0,4.0,0
6787,2091.0,750817.0,1421535.0,1.0,4.0,1
6788,2091.0,1421535.0,1703982.0,1.0,4.0,1
6789,2091.0,1703982.0,1854023.0,0.0,4.0,1
6790,2092.0,0.0,1767910.0,1.0,5.0,0
6791,2092.0,1767910.0,1918288.0,0.0,5.0,1
6792,2095.0,0.0,1220806.0,0.0,8.0,0
6793,2259.0,0.0,34856.0,0.0,469.0,0
6794,2259.0,34856.0,545224.0,1.0,412.0,0
6795,2259.0,545224.0,550031.0,0.0,396.0,1
6796,2259.0,550031.0,558326.0,1.0,496.0,1
6797,2259.0,558326.0,819005.0,1.0,512.0,1
6798,2259.0,819005.0,1153588.0,1.0,533.0,1
6799,2259.0,1153588.0,1472587.0,1.0,539.0,1
6800,2259.0,1472587.0,1475557.0,1.0,560.0,1
6801,2259.0,1475557.0,1661736.0,0.0,550.0,1
6802,2260.0,0.0,168702.0,1.0,1333.0,0
6803,2260.0,168702.0,233394.0,1.0,1368.0,1
6804,2260.0,233394.0,268250.0,0.0,1451.0,1
6805,2260.0,268250.0,788826.0,1.0,1365.0,1
6806,2260.0,788826.0,1052400.0,1.0,1449.0,1
6807,2260.0,1052400.0,1149161.0,1.0,1489.0,1
6808,2260.0,1149161.0,1325928.0,1.0,1530.0,1
6809,2260.0,1325928.0,1387699.0,0.0,1531.0,1
6810,2260.0,1387699.0,1457670.0,1.0,1538.0,1
6811,2260.0,1457670.0,1895130.0,0.0,1553.0,1
6812,2261.0,0.0,38995.0,1.0,368.0,0
6813,2261.0,38995.0,64509.0,0.0,376.0,1
6814,2261.0,64509.0,189905.0,1.0,430.0,1
6815,2261.0,189905.0,348862.0,1.0,421.0,1
6816,2261.0,348862.0,441893.0,1.0,414.0,1
6817,2261.0,441893.0,512835.0,1.0,411.0,1
6818,2261.0,512835.0,595984.0,1.0,382.0,1
6819,2261.0,595984.0,607340.0,1.0,381.0,1
6820,2261.0,607340.0,640713.0,1.0,382.0,1
6821,2261.0,640713.0,668899.0,1.0,395.0,1
6822,2261.0,668899.0,696820.0,0.0,395.0,1
6823,2261.0,696820.0,723142.0,0.0,396.0,1
6824,2261.0,723142.0,750017.0,1.0,396.0,1
6825,2261.0,750017.0,785689.0,1.0,395.0,1
6826,2261.0,785689.0,824651.0,1.0,395.0,1
6827,2261.0,824651.0,990244.0,1.0,388.0,1
6828,2261.0,990244.0,1028325.0,1.0,374.0,1
6829,2261.0,1028325.0,1058506.0,1.0,384.0,1
6830,2261.0,1058506.0,1078713.0,1.0,382.0,1
6831,2261.0,1078713.0,1112602.0,1.0,394.0,1
6832,2261.0,1112602.0,1133433.0,1.0,394.0,1
6833,2261.0,1133433.0,1273832.0,1.0,390.0,1
6834,2261.0,1273832.0,1278622.0,1.0,404.0,1
6835,2261.0,1278622.0,1281421.0,1.0,377.0,1
6836,2261.0,1281421.0,1306740.0,1.0,374.0,1
6837,2261.0,1306740.0,1317273.0,1.0,374.0,1
6838,2261.0,1317273.0,1317321.0,1.0,402.0,1
6839,2261.0,1317321.0,1317401.0,1.0,402.0,1
6840,2261.0,1317401.0,1319140.0,1.0,407.0,1
6841,2261.0,1319140.0,1320491.0,1.0,419.0,1
6842,2261.0,1320491.0,1321607.0,1.0,419.0,1
6843,2261.0,1321607.0,1357943.0,1.0,443.0,1
6844,2261.0,1357943.0,1375949.0,1.0,447.0,1
6845,2261.0,1375949.0,1467958.0,1.0,447.0,1
6846,2261.0,1467958.0,1545086.0,0.0,447.0,1
6847,2262.0,0.0,34856.0,0.0,1180.0,0
6848,2262.0,34856.0,110603.0,0.0,1129.0,0
6849,2262.0,110603.0,555432.0,1.0,1147.0,0
6850,2262.0,555432.0,619366.0,1.0,1150.0,1
6851,2262.0,619366.0,819005.0,1.0,1049.0,1
6852,2262.0,819005.0,1130525.0,1.0,1111.0,1
6853,2262.0,1130525.0,1135899.0,1.0,584.0,1
6854,2262.0,1135899.0,1154305.0,0.0,650.0,1
6855,2262.0,1154305.0,1255900.0,1.0,657.0,1
6856,2262.0,1255900.0,1386349.0,1.0,657.0,1
6857,2262.0,1386349.0,1661736.0,0.0,692.0,1
