d3mIndex,V1,V2,Class
2226,0.569,0.508,2
2227,1.898,0.503,1
2228,1.897,0.501,1
2229,1.9,0.501,1
2230,1.9,0.501,1
2231,1.898,0.501,1
2232,1.895,0.5,1
2233,1.889,0.499,1
2234,1.879,0.498,1
2235,1.868,0.495,1
2236,1.855,0.493,4
2237,1.84,0.49,4
2238,1.825,0.487,4
2239,1.809,0.484,4
2240,1.793,0.481,4
2241,0.818,0.478,2
2242,0.803,0.475,2
2243,0.788,0.472,2
2244,0.778,0.47,2
2245,0.768,0.468,2
2246,0.755,0.465,2
2247,0.747,0.463,2
2248,0.746,0.459,2
2249,0.747,0.461,2
2250,0.749,0.461,2
2251,0.749,0.461,2
2252,0.749,0.46,2
2253,0.752,0.46,2
2254,0.765,0.46,2
2255,0.756,0.459,2
2256,1.494,0.459,4
2257,1.491,0.458,4
2258,1.488,0.457,4
2259,1.491,0.456,4
2260,1.493,0.456,4
2261,1.489,0.456,4
2262,1.492,0.456,4
2263,1.71,0.456,4
2264,1.495,0.456,4
2265,1.492,0.456,4
2266,1.492,0.456,4
2267,1.492,0.456,4
2268,1.492,0.456,4
2269,1.495,0.456,4
2270,1.709,0.456,4
2271,1.709,0.456,4
2272,1.494,0.456,4
2273,1.708,0.456,4
2274,1.707,0.456,4
2275,1.707,0.456,4
2276,1.707,0.456,4
2277,1.707,0.456,4
2278,1.705,0.456,4
2279,1.702,0.455,4
2280,1.697,0.454,4
2281,1.69,0.453,4
2282,1.683,0.452,4
2283,1.674,0.452,4
2284,1.665,0.451,4
2285,1.655,0.451,4
2286,1.645,0.45,4
2287,1.636,0.449,4
2288,1.626,0.449,4
2289,1.616,0.449,4
2290,1.606,0.45,4
2291,1.596,0.45,4
2292,1.586,0.451,4
2293,1.575,0.452,4
2294,1.565,0.452,4
2295,1.556,0.453,4
2296,1.547,0.454,4
2297,1.537,0.454,4
2298,1.329,0.455,4
2299,1.317,0.457,4
2300,1.312,0.458,4
2301,1.304,0.459,4
2302,1.296,0.461,4
2303,1.29,0.462,4
2304,1.282,0.464,4
2305,1.273,0.466,4
2306,1.447,0.468,4
2307,1.435,0.47,4
2308,1.424,0.472,4
2309,1.413,0.474,4
2310,1.406,0.476,4
2311,1.397,0.478,4
2312,1.387,0.479,4
2313,1.375,0.481,4
2314,1.366,0.483,4
2315,1.356,0.485,4
2316,1.346,0.487,4
2317,1.336,0.489,4
2318,1.326,0.491,4
2319,1.316,0.494,4
2320,1.306,0.496,1
2321,1.296,0.499,1
2322,1.287,0.501,1
2323,1.278,0.504,1
2324,1.267,0.507,1
2325,1.255,0.511,1
2326,1.241,0.516,1
2327,1.226,0.521,1
2328,1.21,0.527,1
2329,1.194,0.533,1
2330,1.178,0.539,1
2331,1.161,0.546,1
2332,1.143,0.553,1
2333,1.125,0.561,1
2334,1.106,0.568,1
2335,1.087,0.576,1
2336,1.068,0.584,1
2337,1.049,0.595,1
2338,1.033,0.599,1
2339,1.014,0.61,1
2340,0.995,0.618,1
2341,0.976,0.627,1
2342,0.957,0.636,1
2343,0.936,0.646,1
2344,0.917,0.655,1
2345,0.899,0.664,2
2346,0.881,0.673,2
2347,0.863,0.683,2
2348,0.846,0.691,2
2349,0.829,0.7,2
2350,0.812,0.708,2
2351,0.797,0.717,2
2352,0.789,0.722,2
2353,0.785,0.726,2
2354,0.782,0.723,2
2355,0.783,0.722,2
2356,0.783,0.728,2
2357,0.783,0.725,2
2358,0.782,0.725,2
2359,0.781,0.724,2
2360,0.781,0.724,2
2361,0.78,0.723,2
2362,0.778,0.719,2
2363,0.777,0.719,2
2364,0.776,0.718,2
2365,0.776,0.717,2
2366,0.775,0.72,2
2367,0.775,0.719,2
2368,0.774,0.726,2
2369,0.777,0.733,2
2370,0.78,1.142,2
2371,0.791,0.725,2
2372,0.777,1.129,2
2373,0.776,0.728,2
2374,0.776,0.791,2
2375,0.775,0.853,2
2376,0.781,0.752,2
2377,0.781,0.817,2
2378,0.799,0.773,2
2379,1.555,0.767,1
2380,1.556,0.765,1
2381,1.557,0.747,1
2382,1.557,0.752,1
2383,0.791,0.755,2
2384,0.786,0.754,2
2385,0.787,0.752,2
2386,0.78,0.748,2
2387,1.53,0.743,1
2388,1.522,0.739,1
2389,1.515,0.735,1
2390,1.509,0.731,1
2391,1.502,0.731,1
2392,1.493,0.727,1
2393,1.483,0.723,1
2394,1.471,0.719,1
2395,1.457,0.714,1
2396,1.443,0.708,1
2397,1.426,0.711,1
2398,1.413,0.705,1
2399,1.396,0.699,1
2400,1.378,0.689,1
2401,1.36,0.683,1
2402,1.338,0.677,1
2403,1.32,0.668,1
2404,1.301,0.658,1
2405,1.285,0.656,1
2406,1.265,0.65,1
2407,1.245,0.648,1
2408,1.225,0.642,1
2409,1.206,0.633,1
2410,1.186,0.627,1
2411,1.167,0.618,1
2412,1.147,0.611,1
2413,1.128,0.605,1
2414,1.109,0.598,1
2415,1.087,0.592,1
2416,1.068,0.586,1
2417,1.05,0.58,1
2418,1.031,0.574,1
2419,1.013,0.567,1
2420,0.995,0.561,1
2421,0.733,0.555,2
2422,0.704,0.549,2
2423,0.682,0.542,2
2424,0.666,0.541,2
2425,0.656,0.534,2
2426,0.886,0.525,2
2427,0.87,0.519,2
2428,0.86,0.507,2
2429,0.859,0.504,2
2430,0.862,0.502,2
2431,0.864,0.502,2
2432,0.864,0.502,2
2433,0.863,0.502,2
2434,0.865,0.501,2
2435,0.865,0.5,2
2436,0.865,0.499,2
2437,0.866,0.498,2
2438,0.866,0.496,2
2439,0.867,0.495,2
2440,0.867,0.495,2
2441,0.867,0.495,2
2442,0.867,0.495,2
2443,0.867,0.494,2
2444,0.868,0.493,2
2445,0.868,0.492,2
2446,0.869,0.491,2
2447,0.869,0.49,2
2448,0.869,0.489,2
2449,0.866,0.488,2
2450,0.865,0.487,2
2451,0.586,0.485,2
2452,0.588,0.483,2
2453,0.87,0.481,2
2454,0.87,0.478,2
2455,0.87,0.476,2
2456,0.87,0.474,2
2457,0.87,0.472,2
2458,0.87,0.47,2
2459,0.87,0.469,2
2460,0.869,0.466,2
2461,0.865,0.463,2
2462,0.864,0.461,2
2463,0.866,0.459,2
2464,0.865,0.456,2
2465,0.864,0.454,2
2466,0.863,0.452,2
2467,0.863,0.451,2
2468,0.865,0.449,2
2469,0.862,0.448,2
2470,0.863,0.45,2
2471,0.853,0.451,2
2472,0.856,0.446,2
2473,0.854,0.445,2
2474,0.853,0.445,2
2475,0.852,0.444,2
2476,0.851,0.448,2
2477,0.851,0.474,2
2478,0.853,0.504,2
2479,0.855,0.538,2
2480,0.857,0.455,2
2481,0.951,0.452,4
2482,0.856,0.452,2
2483,0.901,0.452,4
2484,0.897,0.452,2
2485,0.866,0.456,2
2486,0.869,0.455,2
2487,0.876,0.455,2
2488,0.897,0.455,2
2489,0.896,0.475,2
2490,0.852,0.529,2
2491,0.852,0.529,2
2492,0.852,0.531,2
2493,0.852,0.53,2
2494,0.852,0.873,2
2495,0.855,0.479,2
2496,0.855,1.032,2
2497,0.858,0.468,2
2498,0.868,0.463,2
2499,0.879,0.467,2
2500,3.283,0.469,4
2501,3.281,0.478,4
2502,3.285,0.838,1
2503,3.287,0.833,1
2504,3.287,0.832,1
2505,3.286,0.835,1
2506,3.284,0.834,1
2507,3.28,0.83,1
2508,3.27,0.828,1
2509,3.26,0.511,1
2510,3.251,0.821,1
2511,3.241,0.813,1
2512,3.226,0.81,1
2513,3.207,0.801,1
2514,3.191,0.797,1
2515,3.171,0.788,1
2516,3.156,0.78,1
2517,3.14,0.773,1
2518,3.117,0.768,1
2519,1.001,0.761,1
2520,3.078,0.754,1
2521,3.061,0.746,1
2522,3.037,0.738,1
2523,3.017,0.731,1
2524,2.997,0.72,1
2525,0.908,0.716,1
2526,2.956,0.709,1
2527,0.873,0.701,2
2528,2.916,0.694,1
2529,2.897,0.701,1
2530,2.878,0.691,1
2531,2.86,0.687,1
2532,2.842,0.675,1
2533,2.826,0.667,1
2534,2.81,0.662,1
2535,2.794,0.658,1
2536,2.777,0.655,1
2537,2.761,0.653,1
2538,2.744,0.647,1
2539,2.727,0.653,1
2540,2.709,0.634,1
2541,2.692,0.628,1
2542,2.674,0.621,1
2543,2.657,0.615,1
2544,2.639,0.627,1
2545,2.621,0.603,1
2546,2.604,0.6,1
2547,2.586,0.59,1
2548,2.567,0.583,1
2549,2.549,0.577,1
2550,2.531,0.574,1
2551,2.512,0.564,1
2552,2.493,0.558,1
2553,2.474,0.551,1
2554,2.455,0.545,1
2555,2.437,0.542,1
2556,2.418,0.532,1
2557,2.399,0.534,1
2558,2.381,0.525,1
2559,2.362,0.513,1
2560,2.343,0.507,1
2561,2.324,0.501,1
2562,2.306,0.496,1
2563,1.946,0.491,4
2564,1.931,0.484,4
2565,2.249,0.484,4
2566,2.231,0.481,4
2567,2.213,0.48,4
2568,2.195,0.486,4
2569,2.18,0.485,4
2570,2.164,0.524,1
2571,1.907,0.556,1
2572,1.893,0.492,4
2573,2.12,0.512,1
2574,2.11,0.491,4
2575,1.892,0.482,4
2576,2.084,0.483,4
2577,1.836,0.49,4
2578,1.823,0.588,1
2579,1.814,0.488,4
2580,2.041,0.602,1
2581,2.027,0.628,1
2582,2.018,0.573,1
2583,2.003,0.607,1
2584,1.995,0.613,1
2585,1.98,0.546,1
2586,1.967,0.523,1
2587,1.954,0.522,1
2588,1.941,0.529,1
2589,1.926,1.455,3
2590,1.911,1.447,3
2591,1.894,1.439,3
2592,1.877,1.432,3
2593,1.858,1.429,3
2594,1.841,1.426,3
2595,1.822,1.424,3
2596,1.804,1.421,3
2597,1.786,1.418,3
2598,1.769,1.415,3
2599,1.752,1.415,3
2600,1.734,1.412,3
2601,1.717,1.41,3
2602,1.701,1.408,3
2603,1.686,1.406,3
2604,1.672,1.405,3
2605,1.659,1.41,3
2606,1.653,1.419,3
2607,1.651,1.414,3
2608,1.65,1.412,3
2609,1.649,1.412,3
2610,1.646,1.415,3
2611,1.636,1.411,3
2612,1.629,1.411,3
2613,1.629,1.411,3
2614,1.631,1.412,3
2615,1.627,1.412,3
2616,1.629,1.411,3
2617,1.626,1.412,3
2618,1.628,1.412,3
2619,1.624,1.412,3
2620,1.629,1.412,3
2621,1.604,1.413,3
2622,1.603,1.413,3
2623,1.557,1.413,3
2624,1.556,1.413,3
2625,1.556,1.413,3
2626,1.558,1.413,3
2627,1.558,1.414,3
2628,1.558,1.413,3
2629,1.557,1.414,3
2630,1.556,1.414,3
2631,1.555,1.418,3
2632,1.558,1.419,3
2633,1.554,1.42,3
2634,1.427,0.72,1
2635,1.426,0.718,1
2636,1.423,0.72,1
2637,1.422,0.724,1
2638,1.421,0.721,1
2639,1.417,0.725,1
2640,1.42,0.725,1
2641,1.419,0.723,1
2642,1.421,0.727,1
2643,1.417,0.725,1
2644,1.417,0.728,1
2645,1.543,1.443,3
2646,1.504,0.726,1
2647,1.415,0.727,1
2648,1.413,0.727,1
2649,1.537,0.729,1
2650,1.411,0.727,1
2651,1.417,0.728,1
2652,1.416,0.729,1
2653,1.412,0.73,1
2654,1.411,0.731,1
2655,1.416,0.731,1
2656,1.412,0.732,1
2657,1.411,0.729,1
2658,1.414,0.73,1
2659,1.406,0.731,1
2660,1.407,0.733,1
2661,1.403,0.737,1
2662,1.39,0.744,1
2663,1.38,0.75,1
2664,1.371,0.756,1
2665,1.36,0.769,1
2666,1.35,5.0,3
2667,1.34,2.669,3
2668,1.329,2.657,3
2669,1.321,2.647,3
2670,1.311,2.636,3
2671,1.299,1.327,3
2672,1.315,1.304,3
2673,1.304,1.291,3
2674,1.285,1.281,3
2675,1.274,1.274,3
2676,1.28,1.268,3
2677,1.239,1.258,3
2678,1.222,1.169,3
2679,1.211,1.171,3
2680,1.201,1.174,3
2681,1.191,1.177,3
2682,1.181,1.18,3
2683,1.172,1.18,3
2684,1.159,1.179,3
2685,1.15,0.94,3
2686,1.144,0.947,3
2687,1.135,0.958,3
2688,1.126,1.183,3
2689,1.121,1.184,3
2690,1.107,1.185,3
2691,1.096,1.186,3
2692,1.082,1.189,3
2693,1.072,1.198,3
2694,1.061,2.505,3
2695,1.054,1.007,3
2696,1.044,1.009,3
2697,1.033,1.01,3
2698,1.02,1.015,3
2699,1.005,1.023,3
2700,0.993,1.041,3
2701,0.981,1.029,3
2702,0.973,1.034,3
2703,0.957,1.033,3
2704,0.944,1.003,3
2705,0.931,1.001,3
2706,0.918,1.038,3
2707,0.904,1.039,3
2708,0.894,1.04,2
2709,0.881,1.043,2
2710,0.862,2.575,2
2711,0.847,2.58,2
2712,0.833,4.428,2
2713,0.819,3.743,2
2714,0.811,5.0,2
2715,0.811,1.032,2
2716,0.818,1.027,2
2717,0.821,1.027,2
2718,0.823,1.027,2
2719,0.823,1.027,2
2720,0.823,1.023,2
2721,0.824,1.026,2
2722,0.824,0.982,2
2723,0.824,0.978,2
2724,0.82,0.976,2
2725,0.82,0.972,2
2726,0.82,0.97,2
2727,0.82,0.965,2
2728,0.82,0.964,2
2729,0.821,0.965,2
2730,0.821,0.964,2
2731,0.822,0.962,2
2732,0.823,0.963,2
2733,0.823,0.961,2
2734,0.823,0.955,2
2735,0.822,0.95,2
2736,0.821,0.948,2
2737,0.821,0.946,2
2738,0.82,0.944,2
2739,0.82,0.945,2
2740,0.82,0.944,2
2741,0.823,0.949,2
2742,0.824,0.956,2
2743,0.823,0.958,2
2744,0.819,0.933,2
2745,0.819,0.931,2
2746,0.818,0.928,2
2747,0.817,0.927,2
2748,0.817,0.928,2
2749,0.82,1.016,2
2750,0.82,1.013,2
2751,0.819,1.011,2
2752,0.818,1.009,2
2753,0.813,0.923,2
2754,0.811,0.919,2
2755,0.811,0.992,2
2756,0.81,0.864,2
2757,0.81,0.847,2
2758,0.818,0.84,2
2759,1.224,0.837,1
2760,0.895,0.833,2
2761,0.809,0.83,2
2762,0.807,0.827,2
2763,0.81,0.98,2
2764,0.81,0.983,2
2765,0.811,0.84,2
2766,0.808,0.979,2
2767,0.811,0.978,2
2768,0.818,0.844,2
2769,0.817,0.842,2
2770,0.824,0.842,2
2771,0.886,0.813,2
2772,0.882,0.806,2
2773,0.882,0.8,2
2774,1.224,0.798,1
2775,1.224,0.796,1
2776,1.225,0.793,1
2777,1.226,0.791,1
2778,1.225,0.79,1
2779,1.224,0.79,1
2780,1.221,0.789,1
2781,1.215,0.787,1
2782,1.206,0.784,1
2783,1.196,0.78,1
2784,1.183,0.774,1
2785,1.169,0.768,1
2786,1.153,0.762,1
2787,1.136,0.755,1
2788,1.118,0.748,1
2789,1.1,0.741,1
2790,1.081,0.734,1
2791,1.063,0.727,1
2792,1.044,0.719,1
2793,1.025,0.712,1
2794,1.006,0.705,1
2795,0.986,0.697,1
2796,0.967,0.689,1
2797,0.947,0.681,1
2798,0.928,0.674,1
2799,0.868,0.666,2
2800,0.852,0.658,2
2801,0.835,0.65,2
2802,0.85,0.643,2
2803,0.808,0.635,2
2804,0.801,0.625,2
2805,0.801,0.621,2
2806,0.795,0.622,2
2807,0.798,0.624,2
2808,0.802,0.617,2
2809,0.804,0.618,2
2810,0.807,0.618,2
2811,0.803,0.617,2
2812,0.804,0.617,2
2813,0.804,0.612,2
2814,0.804,0.612,2
2815,0.804,0.611,2
2816,0.804,0.61,2
2817,0.804,0.609,2
2818,0.804,0.607,2
2819,0.804,0.605,2
2820,0.804,0.596,2
2821,0.804,0.594,2
2822,0.804,0.589,2
2823,0.804,0.584,2
2824,0.805,0.583,2
2825,0.806,0.581,2
2826,0.807,0.579,2
2827,0.808,0.581,2
2828,0.807,0.58,2
2829,0.807,0.58,2
2830,0.807,0.58,2
2831,0.807,0.58,2
2832,0.807,0.58,2
2833,0.807,0.579,2
2834,0.807,0.582,2
2835,0.808,0.581,2
2836,0.808,0.579,2
2837,0.808,0.574,2
2838,0.808,0.572,2
2839,0.808,0.571,2
2840,0.808,0.569,2
2841,0.807,0.567,2
2842,0.808,0.565,2
2843,0.808,0.563,2
2844,0.808,0.563,2
2845,0.808,0.563,2
2846,0.808,0.563,2
2847,0.808,0.562,2
2848,0.807,0.562,2
2849,0.807,0.564,2
2850,0.806,0.568,2
2851,0.805,0.566,2
2852,0.805,0.567,2
2853,0.804,0.557,2
2854,0.803,0.552,2
2855,0.803,0.55,2
2856,0.802,0.548,2
2857,0.802,0.543,2
2858,0.806,0.545,2
2859,0.806,0.543,2
2860,0.804,0.542,2
2861,0.8,0.592,2
2862,0.798,0.564,2
2863,0.796,0.543,2
2864,0.795,0.539,2
2865,0.794,0.538,2
2866,0.793,0.541,2
2867,0.793,0.61,2
2868,0.793,0.842,2
2869,0.795,0.825,2
2870,0.817,0.703,2
2871,0.833,0.572,2
2872,0.794,0.674,2
2873,0.794,0.569,2
2874,0.797,0.851,2
2875,0.8,0.556,2
2876,0.817,0.57,2
2877,0.825,0.569,2
2878,1.696,0.572,1
2879,1.699,0.574,1
2880,0.975,0.776,1
2881,0.968,0.776,1
2882,1.698,0.775,1
2883,1.7,0.774,1
2884,1.696,0.774,1
2885,1.694,0.771,1
2886,1.69,0.769,1
2887,1.683,0.766,1
2888,0.948,0.766,1
2889,0.948,0.762,1
2890,0.931,0.756,1
2891,0.913,0.752,1
2892,1.615,0.745,1
2893,1.598,0.735,1
2894,1.58,0.729,1
2895,1.561,0.726,1
2896,1.544,0.715,1
2897,0.881,0.708,2
2898,0.886,0.704,2
2899,1.484,0.697,1
2900,1.468,0.686,1
2901,1.444,0.682,1
2902,0.881,0.675,2
2903,0.86,0.665,2
2904,1.395,0.659,1
2905,0.867,0.653,2
2906,1.36,0.647,1
2907,1.344,0.641,1
2908,1.335,0.639,1
2909,1.331,0.64,1
2910,1.328,0.636,1
2911,1.327,0.658,1
2912,1.324,0.636,1
2913,1.321,0.635,1
2914,0.886,0.634,2
2915,1.316,0.633,1
2916,1.314,0.632,1
2917,1.316,0.632,1
2918,1.313,0.637,1
2919,1.311,0.634,1
2920,1.311,0.633,1
2921,1.306,0.65,1
2922,1.303,0.632,1
2923,1.3,0.628,1
2924,1.298,0.627,1
2925,1.296,0.626,1
2926,1.295,0.625,1
2927,1.293,0.625,1
2928,1.291,0.624,1
2929,1.286,0.623,1
2930,1.287,0.622,1
2931,1.282,0.622,1
2932,1.278,0.623,1
2933,1.275,0.625,1
2934,1.266,0.633,1
2935,0.846,0.612,2
2936,0.832,0.608,2
2937,1.226,0.602,1
2938,1.207,0.597,1
2939,1.191,0.591,1
2940,0.835,0.583,2
2941,1.158,0.582,1
2942,1.144,0.578,1
2943,1.134,0.575,1
2944,1.121,0.568,1
2945,1.108,0.564,1
2946,1.096,0.559,1
2947,0.781,0.552,2
2948,0.766,0.547,2
2949,0.596,0.543,2
2950,1.04,0.534,1
2951,0.586,0.529,2
2952,0.823,0.524,2
2953,0.802,0.52,2
2954,0.987,0.516,1
2955,0.766,0.51,2
2956,0.762,0.507,2
2957,0.762,0.506,2
2958,0.759,0.506,2
2959,0.759,0.506,2
2960,0.761,0.505,2
2961,0.98,0.504,1
2962,0.983,0.504,1
2963,0.972,0.503,1
2964,0.971,0.502,1
2965,0.97,0.501,1
2966,0.969,0.501,1
2967,0.967,0.501,1
2968,0.966,0.501,1
2969,0.964,0.501,1
2970,0.961,0.5,1
2971,0.951,0.499,1
2972,0.943,0.498,1
2973,0.882,0.497,2
2974,0.865,0.495,2
2975,0.906,0.494,4
2976,0.892,0.493,2
2977,0.876,0.491,2
2978,0.866,0.489,2
2979,0.855,0.489,2
2980,0.844,0.488,2
2981,0.835,0.487,2
2982,0.834,0.486,2
2983,0.835,0.484,2
2984,0.836,0.483,2
2985,0.836,0.483,2
2986,0.836,0.482,2
2987,0.836,0.482,2
2988,0.836,0.481,2
2989,0.839,0.48,2
2990,0.842,0.479,2
2991,1.461,0.477,4
2992,1.111,0.476,4
2993,1.11,0.474,4
2994,1.109,0.473,4
2995,1.104,0.472,4
2996,1.102,0.472,4
2997,1.105,0.472,4
2998,1.105,0.472,4
2999,1.101,0.472,4
3000,1.101,0.472,4
3001,1.103,0.472,4
3002,1.102,0.472,4
3003,1.105,0.472,4
3004,1.098,0.473,4
3005,1.5,0.473,4
3006,1.493,0.474,4
3007,1.486,0.475,4
3008,1.479,0.476,4
3009,1.468,0.478,4
3010,1.46,0.48,4
3011,1.456,0.481,4
3012,1.447,0.483,4
3013,1.436,0.484,4
3014,1.427,0.486,4
3015,1.419,0.488,4
3016,1.412,0.49,4
3017,1.406,0.492,4
3018,1.397,0.494,4
3019,1.389,0.497,1
3020,1.315,0.499,1
3021,1.304,0.502,1
3022,1.299,0.504,1
3023,1.358,0.508,1
3024,1.349,0.512,1
3025,1.339,0.516,1
3026,1.329,0.521,1
3027,1.318,0.527,1
3028,1.306,0.533,1
3029,1.295,0.539,1
3030,1.284,0.545,1
3031,1.266,0.552,1
3032,1.248,0.559,1
3033,1.233,0.566,1
3034,1.212,0.573,1
3035,1.164,0.58,1
3036,1.145,0.587,1
3037,1.123,0.594,1
3038,1.103,0.601,1
3039,1.081,0.608,1
3040,1.061,0.616,1
3041,1.043,0.623,1
3042,1.024,0.63,1
3043,1.005,0.637,1
3044,0.985,0.645,1
3045,0.966,0.652,1
3046,0.947,0.659,1
3047,0.928,0.664,1
3048,0.91,0.668,1
3049,0.893,0.675,2
3050,0.874,0.683,2
3051,0.856,0.689,2
3052,0.837,0.69,2
3053,0.822,0.691,2
3054,1.091,0.693,1
3055,1.088,0.694,1
3056,1.442,0.697,1
3057,1.44,0.695,1
3058,1.445,0.695,1
3059,1.444,0.696,1
3060,1.442,0.697,1
3061,1.439,0.698,1
3062,1.437,0.699,1
3063,1.436,0.699,1
3064,1.435,0.699,1
3065,1.43,0.7,1
3066,1.427,0.701,1
3067,1.422,0.703,1
3068,1.056,0.706,1
3069,1.047,0.709,1
3070,1.041,0.714,1
3071,1.031,0.72,1
3072,1.026,0.726,1
3073,1.018,0.733,1
3074,1.01,0.74,1
3075,0.667,0.747,2
3076,0.645,0.755,2
3077,0.625,0.763,2
3078,0.609,0.77,2
3079,0.593,0.778,2
3080,0.575,0.785,2
3081,0.565,0.788,2
3082,0.554,0.783,2
3083,0.548,0.776,2
3084,0.549,0.774,2
3085,0.553,0.774,2
3086,0.556,0.771,2
3087,0.563,0.77,2
3088,0.569,0.769,2
3089,0.569,0.769,2
3090,0.998,0.768,1
3091,0.995,0.768,1
3092,0.995,0.767,1
3093,0.994,0.766,1
3094,0.996,0.766,1
3095,0.995,0.766,1
3096,0.99,0.766,1
3097,0.985,0.765,1
3098,0.978,0.764,1
3099,0.968,0.763,1
3100,0.956,0.766,1
3101,0.942,0.765,1
3102,0.928,0.768,1
3103,0.913,0.768,1
3104,0.898,0.771,2
3105,0.882,0.771,2
3106,0.865,0.77,2
3107,0.848,0.764,2
3108,0.832,0.765,2
3109,0.816,0.766,2
3110,0.802,0.767,2
3111,0.786,0.768,2
3112,0.781,0.768,2
3113,0.782,0.769,2
3114,0.783,0.768,2
3115,0.785,0.77,2
3116,0.785,0.768,2
3117,0.784,0.767,2
3118,0.784,0.868,2
3119,0.783,0.87,2
3120,0.783,0.87,2
3121,0.782,0.869,2
3122,0.78,0.771,2
3123,0.779,0.766,2
3124,0.778,0.76,2
3125,0.777,0.754,2
3126,0.776,0.749,2
3127,0.776,0.747,2
3128,0.776,0.746,2
3129,0.777,0.748,2
3130,0.777,0.747,2
3131,0.78,0.747,2
3132,0.78,0.747,2
3133,0.779,0.746,2
3134,0.785,0.391,2
3135,1.556,0.386,4
3136,0.828,0.374,2
3137,0.782,0.372,2
3138,0.777,0.371,2
3139,0.776,0.366,2
3140,0.775,0.364,2
3141,0.774,0.366,2
3142,0.776,0.375,2
3143,0.779,0.746,2
3144,0.796,0.75,2
3145,1.807,0.364,4
3146,1.799,0.354,4
3147,1.798,0.352,4
3148,0.944,0.35,4
3149,1.795,0.35,4
3150,0.935,0.35,4
3151,0.942,0.35,4
3152,1.794,0.35,4
3153,1.794,0.35,4
3154,0.938,0.35,4
3155,0.937,0.35,4
3156,0.937,0.35,4
3157,0.943,0.35,4
3158,0.939,0.35,4
3159,0.933,0.35,4
3160,0.936,0.35,4
3161,0.936,0.35,4
3162,0.932,0.35,4
3163,0.935,0.35,4
3164,0.935,0.35,4
3165,0.935,0.35,4
3166,0.935,0.35,4
3167,0.931,0.35,4
3168,0.935,0.35,4
3169,0.931,0.353,4
3170,0.933,0.353,4
3171,0.93,0.744,1
3172,0.923,0.743,1
3173,0.915,0.743,1
3174,0.909,0.74,1
3175,0.902,0.74,1
3176,0.893,0.733,2
3177,0.886,0.726,2
3178,1.717,0.376,4
3179,1.704,0.371,4
3180,2.695,0.372,4
3181,2.682,0.377,4
3182,2.672,0.396,4
3183,2.659,0.692,1
3184,2.647,0.688,1
3185,2.636,0.684,1
3186,2.625,0.68,1
3187,2.616,0.46,4
3188,2.608,0.674,1
3189,2.598,0.461,4
3190,2.586,0.469,4
3191,2.579,0.662,1
3192,2.562,0.658,1
3193,2.552,0.655,1
3194,2.538,0.651,1
3195,1.498,0.647,1
3196,1.48,0.644,1
3197,1.465,0.511,1
3198,1.449,0.527,1
3199,1.429,0.633,1
3200,1.414,0.626,1
3201,1.396,0.582,1
3202,1.378,0.584,1
3203,1.359,0.613,1
3204,1.344,0.614,1
3205,1.325,0.611,1
3206,1.306,0.607,1
3207,2.287,0.603,1
3208,2.266,0.599,1
3209,2.245,0.595,1
3210,2.224,0.591,1
3211,2.204,0.585,1
3212,2.184,0.582,1
3213,2.164,0.579,1
3214,2.145,0.578,1
3215,2.126,0.575,1
3216,2.108,0.572,1
3217,2.089,0.569,1
3218,2.07,0.566,1
3219,2.051,0.563,1
3220,2.032,0.559,1
3221,2.013,0.556,1
3222,1.995,0.553,1
3223,1.976,0.549,1
3224,1.957,0.546,1
3225,1.939,0.542,1
3226,1.92,0.538,1
3227,1.902,0.534,1
3228,1.884,0.53,1
3229,0.592,0.527,2
3230,0.587,0.523,2
3231,0.583,0.519,2
3232,0.576,0.515,2
3233,0.575,0.511,2
3234,0.572,0.507,2
3235,0.568,0.504,2
3236,0.803,0.5,2
3237,0.801,0.498,2
3238,0.802,0.497,2
3239,0.802,0.497,2
3240,0.802,0.496,2
3241,0.802,0.496,2
3242,0.802,0.496,2
3243,0.802,0.495,2
3244,0.802,0.494,2
3245,0.804,0.493,2
3246,1.542,0.492,4
3247,1.542,0.491,4
3248,1.545,0.49,4
3249,1.754,0.489,4
3250,1.754,0.489,4
3251,1.753,0.489,4
3252,1.753,0.489,4
3253,1.754,0.489,4
3254,1.753,0.489,4
3255,1.752,0.488,4
3256,1.749,0.488,4
3257,1.745,0.487,4
3258,0.589,0.487,2
3259,0.59,0.486,2
3260,0.59,0.486,2
3261,1.715,0.484,4
3262,1.706,0.483,4
3263,1.697,0.482,4
3264,1.69,0.481,4
3265,1.684,0.48,4
3266,1.677,0.48,4
3267,1.47,0.48,4
3268,1.663,0.48,4
3269,1.453,0.481,4
3270,1.449,0.481,4
3271,1.435,0.482,4
3272,1.428,0.483,4
3273,1.417,0.485,4
3274,1.415,0.486,4
3275,1.417,0.488,4
3276,1.592,0.49,4
3277,1.581,0.492,4
3278,1.571,0.494,4
3279,1.56,0.496,1
3280,1.55,0.497,1
3281,1.54,0.499,1
3282,1.529,0.502,1
3283,1.518,0.504,1
3284,1.505,0.507,1
3285,1.491,0.511,1
3286,1.476,0.515,1
3287,1.46,0.52,1
3288,1.443,0.524,1
3289,1.426,0.53,1
3290,1.408,0.535,1
3291,1.39,0.541,1
3292,1.372,0.546,1
3293,1.354,0.553,1
3294,1.336,0.558,1
3295,1.318,0.564,1
3296,1.3,0.57,1
3297,1.282,0.576,1
3298,1.264,0.583,1
3299,1.245,0.589,1
3300,1.225,0.595,1
